3.820887184668678715e-01,4.264396516875145760e-01,6.928903063611261404e-01,8.326217825314675691e-01,9.280287998617544609e-01,9.493233143244065309e-01
2.436358812686726175e-02,8.085108051770384385e-01,9.463574729764600013e-01,nan,nan,nan
5.686076846572816201e-01,5.967062418466902995e-01,9.437075473915526036e-01,nan,nan,nan
8.402152593050087326e-01,9.318921557095644070e-01,nan,nan,nan,nan
1.143948847536961216e-01,9.499577095249237546e-01,9.721696133100697912e-01,nan,nan,nan
5.042655735226546643e-01,nan,nan,nan,nan,nan
5.482818583888174890e-01,9.569187963482513881e-01,nan,nan,nan,nan
4.492923979336479468e-01,4.759220458182941704e-01,nan,nan,nan,nan
5.153147819082154468e-01,5.740984153496783149e-01,6.003182306849087491e-01,9.848490140438086460e-01,nan,nan
2.021426835599782201e-02,1.299505251445950416e-01,4.873846403614039979e-01,9.828697304623766895e-01,nan,nan
5.089084133144761851e-02,6.952412973532878793e-01,8.717382763548651159e-01,nan,nan,nan
nan,nan,nan,nan,nan,nan
1.189341876342661121e-02,5.051619204084172310e-01,8.978582860673838262e-01,nan,nan,nan
2.875626152098794130e-01,3.989526958407402790e-01,6.807635678408414659e-01,8.202255282171969641e-01,nan,nan
4.163870273199870575e-01,8.244054851667573791e-01,9.961411623111022795e-01,nan,nan,nan
2.174447740105752216e-02,nan,nan,nan,nan,nan
4.251648201526538884e-01,nan,nan,nan,nan,nan
8.482315392976517154e-01,nan,nan,nan,nan,nan
1.172304863635618283e-02,3.986870382498703402e-01,4.683271983673302774e-01,7.951079659761312035e-01,8.730181337069428116e-01,9.164593432454971600e-01
1.079437660803940907e-01,8.443290937603769031e-01,9.345153530847273293e-01,nan,nan,nan
8.325711436155698308e-01,nan,nan,nan,nan,nan
4.160431649672720611e-01,8.243168480267499820e-01,9.090387241247196437e-01,nan,nan,nan
3.180821948545886624e-02,3.455697345084133842e-01,5.090646197748444068e-01,nan,nan,nan
9.290152814795233915e-01,nan,nan,nan,nan,nan
7.629012854872827161e-03,2.518807597959396571e-02,1.153196858874392661e-01,3.720409676190657988e-01,6.828114360592435483e-01,7.556743633926784609e-01
nan,nan,nan,nan,nan,nan
7.622468631666435845e-01,nan,nan,nan,nan,nan
4.135315508874907731e-01,9.455435697993871402e-01,9.816011938904948275e-01,nan,nan,nan
7.678994607095063207e-01,7.868787233246501422e-01,9.040160036234619056e-01,nan,nan,nan
9.075121448365388588e-01,nan,nan,nan,nan,nan
7.869127871968981669e-01,8.922140141207188790e-01,9.900957641549477106e-01,nan,nan,nan
7.677814047707391953e-01,8.737140063281638724e-01,9.039376973299558804e-01,nan,nan,nan
5.202946814314685087e-02,3.611995437776346907e-01,9.542255421270344762e-01,nan,nan,nan
5.252319122742081792e-01,nan,nan,nan,nan,nan
2.961587679011106200e-01,8.513778024071024797e-01,9.064662164312849990e-01,nan,nan,nan
3.307379387113266733e-01,4.340970934074527832e-01,4.919033830806320284e-01,7.741857427312596185e-01,nan,nan
3.128520451700145255e-02,8.406870769334331417e-01,nan,nan,nan,nan
3.446677526154683091e-02,6.399292344629525786e-01,nan,nan,nan,nan
7.862929617897270740e-01,8.363672093550866826e-01,nan,nan,nan,nan
1.173638228173015524e-01,4.840065297041789005e-01,5.849759590794916253e-01,6.310515598588283259e-01,9.429853019214003984e-01,9.717751881902026989e-01
1.133057800096241852e-02,4.954003873128270258e-02,4.042582581664834196e-01,6.131085547582331152e-01,nan,nan
nan,nan,nan,nan,nan,nan
8.036285283457867967e-01,nan,nan,nan,nan,nan
3.862231638494084685e-01,7.423441954780946039e-01,9.408673514740291122e-01,9.571933379594542712e-01,nan,nan
1.175191662585517022e-01,4.135768340082734973e-01,6.627956113345682132e-01,8.515983799405115739e-01,8.702031937900799319e-01,9.652397728553987477e-01
6.267531662267722403e-02,3.482190001375246591e-01,nan,nan,nan,nan
5.967810199149783945e-02,3.571940943703282856e-01,5.923313948739405976e-01,7.701417620586235024e-01,8.751825602721129416e-01,9.798016974976861970e-01
3.886552278728370724e-01,9.285486673487225451e-01,9.421197191289050199e-01,nan,nan,nan
2.546853181004705632e-02,5.943201462827558262e-02,5.028519989731088380e-01,5.591583868020212345e-01,8.249601526305152532e-01,9.364195032370578042e-01
1.530970532516809021e-02,5.736638344579064741e-01,8.389263656351066967e-01,8.538888834456637156e-01,nan,nan
3.718845834782909532e-01,4.848355103329025084e-01,5.659517179385479269e-01,6.574285715881211800e-01,7.628775524615361014e-01,9.392225639495898060e-01
4.344117907905605258e-01,6.980909610981949065e-01,9.044801809944000848e-01,9.474178950263142385e-01,nan,nan
4.448378739899693651e-02,4.828997584511020569e-01,9.735537690608560002e-01,nan,nan,nan
4.322152040717851251e-02,3.858881093682806629e-01,5.185688208757623929e-01,5.936610788886284018e-01,nan,nan
1.188202691106826636e-01,7.908984125474045612e-01,nan,nan,nan,nan
1.905264462309391379e-02,7.557345462847052664e-01,nan,nan,nan,nan
1.127240035923932245e-02,nan,nan,nan,nan,nan
3.058052148590164609e-01,7.932206193136875916e-01,9.175837048588332268e-01,nan,nan,nan
1.775210019509816314e-02,5.228902621948535723e-01,9.946460324549000198e-01,nan,nan,nan
3.481510500734353308e-01,4.848182753334566164e-01,9.773522207944050910e-01,nan,nan,nan
7.958923488227835907e-01,9.269468023339488827e-01,nan,nan,nan,nan
1.981240604196638638e-02,6.284951195507386679e-01,7.208300680328123544e-01,7.652998440625985443e-01,8.624066536946431993e-01,nan
8.706484862720818008e-01,8.825124100880030742e-01,nan,nan,nan,nan
3.225724071770903478e-01,6.676636483503719521e-01,7.354761370391104114e-01,7.610352604736381199e-01,8.451178170855346838e-01,nan
5.793363575892302580e-02,6.599785392528254580e-01,7.983873117101694117e-01,9.075597631855233383e-01,9.433547248697590204e-01,nan
7.576724049484703793e-02,9.663145616352770695e-01,nan,nan,nan,nan
3.389334474684578269e-01,4.244920459842984606e-01,9.673327718970922140e-01,nan,nan,nan
4.759737254337166323e-01,8.372330713596495277e-01,nan,nan,nan,nan
8.329274182138357574e-02,8.014425009197500005e-01,8.485716703618269019e-01,9.008418700730810302e-01,9.155740886936931666e-01,9.568305399519725363e-01
4.898090387444310745e-02,7.807322757829372739e-02,3.040880860261518381e-01,3.694812275319953043e-01,7.539769570849529368e-01,8.998321377049549596e-01
4.508994410631299021e-01,4.853068710688527299e-01,6.410026779483233295e-01,nan,nan,nan
3.856930162817694407e-01,8.884133033077137309e-01,nan,nan,nan,nan
9.491981765522884418e-01,nan,nan,nan,nan,nan
4.287704632620630285e-01,6.406928794678563577e-01,7.295061261412095766e-01,8.428867603678674714e-01,nan,nan
3.698048343183512054e-01,4.617946513019481336e-01,4.906968062048434609e-01,6.748480794448695752e-01,nan,nan
8.887243963168577413e-03,5.491189869333321649e-01,6.003182306849087491e-01,7.328144337815329923e-01,7.983133712780841051e-01,nan
4.957233595263020320e-01,nan,nan,nan,nan,nan
5.224057784917258626e-03,2.840152766567695386e-02,5.331983402213258394e-02,8.454662737459075483e-01,nan,nan
4.393854968824957297e-01,9.556833590978384141e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
6.475855085687899360e-01,9.783234218972013396e-01,nan,nan,nan,nan
4.687826440154269081e-01,9.408668691986395993e-01,nan,nan,nan,nan
8.088670290094739368e-01,nan,nan,nan,nan,nan
3.907857428632507402e-01,4.893659038102243231e-01,6.262493661251492538e-01,nan,nan,nan
3.154770447321592064e-01,4.678126866754772628e-01,9.594754651025781955e-01,9.882757583666277323e-01,nan,nan
3.878063216556524306e-01,4.552135213368024291e-01,6.570299075214096618e-01,7.481321347250007303e-01,9.012688614731969583e-01,nan
4.467566954673068413e-01,9.333333468708880920e-01,nan,nan,nan,nan
8.884133033077137309e-01,9.568097005785629605e-01,nan,nan,nan,nan
