nan,nan,nan,nan,nan,nan
3.788285867957567610e-01,4.004944886902681578e-01,nan,nan,nan,nan
6.310111468052611583e-01,7.820593061436027504e-01,nan,nan,nan,nan
3.820135112856264947e-01,5.343530307360925269e-01,7.416252606395159486e-01,nan,nan,nan
5.618513874803497954e-01,nan,nan,nan,nan,nan
7.499391446547162277e-01,7.820553513532593204e-01,9.940652048613682901e-01,nan,nan,nan
2.370676203504579194e-02,8.557987664928209393e-01,8.782275124702342284e-01,nan,nan,nan
nan,nan,nan,nan,nan,nan
3.968550861509376193e-01,nan,nan,nan,nan,nan
5.699664558449542007e-01,nan,nan,nan,nan,nan
3.224534809042275962e-01,5.358607474736691856e-01,5.632126424585430780e-01,6.201331058674238728e-01,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
9.965166637108868741e-01,nan,nan,nan,nan,nan
5.586595488332131154e-01,nan,nan,nan,nan,nan
4.466444976006529455e-01,7.515276252059719386e-01,nan,nan,nan,nan
6.914266225509355657e-01,nan,nan,nan,nan,nan
6.860512015675390707e-02,3.861501681781319695e-01,6.650982649715987405e-01,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
5.403206479442408394e-01,6.263592910346894582e-01,nan,nan,nan,nan
6.914403970587982284e-01,9.741133144823453938e-01,nan,nan,nan,nan
6.563408794678907698e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
8.264117417779102137e-01,8.854193390646765138e-01,9.955489507268636684e-01,nan,nan,nan
6.908873720907808824e-01,9.944704767098899723e-01,nan,nan,nan,nan
3.664778572633841103e-01,nan,nan,nan,nan,nan
6.715405646342954560e-01,nan,nan,nan,nan,nan
6.659854831752995974e-01,nan,nan,nan,nan,nan
6.014197643526068005e-01,6.408987683437704641e-01,6.909853271359527316e-01,nan,nan,nan
6.744502141935973527e-02,9.739063740243775191e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
7.360233135697842322e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
5.590053643099057723e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
3.461834336146202840e-01,3.948142260104032242e-01,7.402450119063402889e-01,7.576791536167553076e-01,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
7.111879835067487221e-01,7.563118453880365299e-01,nan,nan,nan,nan
7.426083623315421489e-01,nan,nan,nan,nan,nan
