9.912706102303384115e-02,7.304639888694844929e-01,nan,nan
4.608440257239715399e-01,nan,nan,nan
2.367293156003261734e-01,nan,nan,nan
9.796074822366572787e-01,nan,nan,nan
3.693669135709849033e-02,nan,nan,nan
6.763096109392097155e-01,nan,nan,nan
1.065839351777058824e-01,8.845393380940952399e-01,nan,nan
6.765402818349492975e-01,nan,nan,nan
4.502777939993597434e-01,8.008524997836726778e-01,nan,nan
nan,nan,nan,nan
9.794884063524756934e-01,nan,nan,nan
nan,nan,nan,nan
9.282009503052663923e-01,nan,nan,nan
nan,nan,nan,nan
3.825706537515403682e-01,nan,nan,nan
nan,nan,nan,nan
7.630843659139899815e-01,nan,nan,nan
2.621432465623152464e-01,nan,nan,nan
4.593024970769182813e-01,8.784816641893823386e-01,nan,nan
5.446032643885313079e-03,8.408010629233033661e-01,nan,nan
4.034477231932200314e-01,nan,nan,nan
9.899932778711524328e-01,nan,nan,nan
nan,nan,nan,nan
1.940365296764725023e-01,8.376045563842533515e-01,nan,nan
6.734799016020149853e-01,nan,nan,nan
2.598848755511015685e-01,nan,nan,nan
1.373400830270296059e-02,1.313263565848516168e-01,9.440447991311103904e-01,nan
4.154747285040001903e-01,9.690525890426315847e-01,nan,nan
nan,nan,nan,nan
1.524005502171157933e-01,5.046416576761212358e-01,nan,nan
2.181396242001753527e-01,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
2.663037839575137511e-01,nan,nan,nan
1.231141061124483710e-01,6.771951885414344563e-01,nan,nan
8.781368407187946090e-01,nan,nan,nan
3.448819322220152417e-01,9.399077273790985565e-01,nan,nan
5.272272859607252116e-01,9.834259455418048468e-01,nan,nan
5.270266451206168101e-01,nan,nan,nan
nan,nan,nan,nan
9.367220478579767473e-01,nan,nan,nan
nan,nan,nan,nan
2.163193850935833662e-01,4.295628527572450395e-01,nan,nan
nan,nan,nan,nan
8.633852206090154580e-01,nan,nan,nan
3.806256694954737174e-01,8.950479820186250102e-01,nan,nan
3.151972328870243367e-01,9.699225868218140922e-01,nan,nan
1.534662442140458660e-01,nan,nan,nan
8.061427128841086587e-01,nan,nan,nan
nan,nan,nan,nan
