nan,nan,nan,nan,nan
2.721856893251144507e-02,2.261642774052497196e-01,4.375393598333832679e-01,9.926857313117783965e-01,nan
3.992602035053109955e-01,nan,nan,nan,nan
2.455444050532335290e-02,9.527866570218113118e-01,nan,nan,nan
2.451799309713667829e-01,3.614136803207866344e-01,9.031361693584308847e-01,nan,nan
nan,nan,nan,nan,nan
8.031010881153016756e-01,nan,nan,nan,nan
1.993281707497453897e-02,1.412374897857316125e-01,3.033558853580780035e-01,nan,nan
9.452485589196510940e-01,nan,nan,nan,nan
1.071318931126099272e-01,9.654792042397578600e-01,nan,nan,nan
3.256701561776023102e-01,nan,nan,nan,nan
2.499804772668855479e-01,nan,nan,nan,nan
4.277655251551268356e-01,nan,nan,nan,nan
9.754128013715358536e-01,nan,nan,nan,nan
3.470853795615739812e-01,9.063846370583247269e-01,nan,nan,nan
4.106663177013644139e-01,9.160736885135143392e-01,nan,nan,nan
5.009861537786079039e-02,3.353754694727114072e-01,9.149739149857436527e-01,9.863428677871919348e-01,nan
nan,nan,nan,nan,nan
8.533011535036698347e-02,4.034473821847813779e-01,nan,nan,nan
nan,nan,nan,nan,nan
2.091975943559693310e-02,nan,nan,nan,nan
nan,nan,nan,nan,nan
1.687960015055522400e-01,9.801408833738350923e-01,nan,nan,nan
nan,nan,nan,nan,nan
9.154156701050262246e-01,9.380896835143306411e-01,nan,nan,nan
3.795807557002757460e-02,nan,nan,nan,nan
4.232004238734892593e-02,1.838123720419116425e-01,8.813057468873388700e-01,nan,nan
4.339110300458272618e-01,7.299712529886192014e-01,nan,nan,nan
9.538121759620593609e-01,nan,nan,nan,nan
2.149156025427294003e-01,9.858867476874298985e-01,nan,nan,nan
3.527378501890252038e-01,7.994252515896320688e-01,nan,nan,nan
2.713428230298343680e-01,nan,nan,nan,nan
4.601968556464389876e-02,2.737415190135648602e-01,nan,nan,nan
4.009172274479397280e-02,6.677106142712884163e-01,nan,nan,nan
4.534704641934745456e-02,1.272451462777010600e-01,7.683301200392329555e-01,nan,nan
1.234462483317227688e-01,3.079875898503953158e-01,9.658898423390108734e-01,9.963906601198729840e-01,nan
6.823998724628438373e-02,1.595445917553537096e-01,9.654914592305229304e-01,nan,nan
1.839303822747223593e-01,4.046785718396083698e-01,nan,nan,nan
2.901204313927253087e-01,7.353487642493572451e-01,nan,nan,nan
8.854885563961886197e-01,nan,nan,nan,nan
1.184137949848741433e-01,4.261743797802455824e-01,9.719233472706323429e-01,nan,nan
3.609175769815893553e-02,3.324722301909263655e-01,9.892257744408207154e-01,nan,nan
8.243915237237438298e-02,3.634382261082028109e-01,4.730799200164707008e-01,nan,nan
9.963846072200863713e-01,nan,nan,nan,nan
2.700928565978525930e-01,7.507971285384420490e-01,nan,nan,nan
2.125750698108213044e-01,nan,nan,nan,nan
9.794433292994876306e-01,nan,nan,nan,nan
