4.967758504467245095e-01,nan,nan,nan
nan,nan,nan,nan
5.445681734830393195e-02,6.329560427474634210e-01,nan,nan
nan,nan,nan,nan
5.579040224576132800e-01,nan,nan,nan
nan,nan,nan,nan
3.894496739746170499e-01,nan,nan,nan
7.029230904658022305e-02,nan,nan,nan
5.281528341910834284e-02,6.200997995378653149e-01,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
5.445681734830393195e-02,nan,nan,nan
6.366020366040329170e-01,nan,nan,nan
9.583640748782247185e-03,6.731493841073171724e-01,nan,nan
nan,nan,nan,nan
7.043622036974223066e-01,nan,nan,nan
5.560796803625450702e-01,nan,nan,nan
3.913401982754316499e-01,4.259178718643624184e-01,5.228964066613520645e-01,6.262608517294755428e-01
4.615186524054595285e-01,nan,nan,nan
2.927642241164084003e-01,7.623853810287146704e-01,nan,nan
nan,nan,nan,nan
3.956568653869001195e-02,4.326540635659101852e-01,nan,nan
4.314816431007794661e-01,nan,nan,nan
5.011410780790760411e-01,nan,nan,nan
6.976682233295395941e-01,nan,nan,nan
7.612893929402203552e-01,nan,nan,nan
5.247586286530425692e-01,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
4.558598047807873588e-01,nan,nan,nan
nan,nan,nan,nan
4.615186524054595285e-01,5.732807853793929764e-01,nan,nan
nan,nan,nan,nan
2.640129252233622617e-02,5.523550480558143683e-01,nan,nan
3.860681668110120257e-01,4.136836068721019832e-01,5.439950248199413307e-01,nan
6.496706009387327452e-01,nan,nan,nan
nan,nan,nan,nan
4.983406022559200288e-01,nan,nan,nan
4.547840749040519825e-01,7.639889812546166725e-01,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
4.577419621442087999e-02,nan,nan,nan
3.269940644784713468e-01,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
6.732312509577588200e-01,nan,nan,nan
7.348590448153613508e-01,nan,nan,nan
nan,nan,nan,nan
7.140262316131843479e-01,nan,nan,nan
7.033070010658025450e-03,nan,nan,nan
7.868539648199070202e-02,nan,nan,nan
9.904204216549038486e-01,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
6.339448210433157316e-02,7.463511005831782175e-01,nan,nan
7.333195552383592331e-01,nan,nan,nan
6.626584014597535210e-01,nan,nan,nan
nan,nan,nan,nan
5.228964066613520645e-01,nan,nan,nan
7.080967095283436930e-01,nan,nan,nan
nan,nan,nan,nan
6.665526323945432097e-01,nan,nan,nan
nan,nan,nan,nan
5.084847471000356611e-01,5.912139570631371743e-01,nan,nan
9.931715298571067718e-01,nan,nan,nan
nan,nan,nan,nan
7.035402529860550203e-02,4.530375372557392533e-01,6.470264065924794528e-01,nan
nan,nan,nan,nan
5.818112143433951111e-01,nan,nan,nan
6.593164152962466273e-01,nan,nan,nan
2.703645337415179137e-02,4.417861318254839159e-02,6.396512337654511882e-01,nan
nan,nan,nan,nan
2.886267332204971447e-01,nan,nan,nan
nan,nan,nan,nan
4.546327436409124123e-02,nan,nan,nan
nan,nan,nan,nan
7.574526544337557843e-02,3.418125831851139274e-01,nan,nan
nan,nan,nan,nan
9.848780116670081686e-01,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
7.344780128722776247e-02,5.521977980588275159e-01,nan,nan
9.949095929546836192e-01,nan,nan,nan
nan,nan,nan,nan
3.995215295557893453e-01,nan,nan,nan
1.865307804291792271e-02,5.903659101161707889e-01,nan,nan
8.132402183776041293e-02,3.968387827295220549e-01,nan,nan
4.839302071513801318e-01,nan,nan,nan
4.630198585358042546e-02,8.283628523906519381e-02,nan,nan
nan,nan,nan,nan
3.890093201763825809e-02,4.906934098019398172e-01,9.940869427565890426e-01,nan
nan,nan,nan,nan
5.120334584948250667e-01,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
3.205654048069588868e-01,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
3.077251959854197111e-02,5.249860963561261418e-01,nan,nan
5.493714412267577396e-01,nan,nan,nan
nan,nan,nan,nan
8.400216819362826132e-03,4.314394317671144119e-01,6.269176428631692000e-01,nan
5.552865431236796434e-01,nan,nan,nan
nan,nan,nan,nan
2.072977342656379465e-02,5.630451691940019376e-01,nan,nan
nan,nan,nan,nan
5.529291114323250378e-01,nan,nan,nan
4.502444060432209683e-01,nan,nan,nan
4.526923405557669589e-01,nan,nan,nan
5.394707984737845408e-02,4.124775572373847177e-01,nan,nan
4.980991179149527742e-02,nan,nan,nan
5.369786348773982754e-01,nan,nan,nan
nan,nan,nan,nan
