nan,nan
9.767270004459497335e-01,nan
4.085145075699530004e-01,nan
3.024429950601171257e-01,nan
nan,nan
nan,nan
nan,nan
5.665659280230309625e-01,nan
nan,nan
nan,nan
nan,nan
4.124255799928717159e-01,nan
3.279161494051995307e-01,nan
3.527721412300291459e-01,nan
7.052432072305835353e-01,nan
nan,nan
7.417598580278693676e-01,nan
nan,nan
3.968398319596131429e-01,nan
3.190579301994032613e-01,nan
2.148715613232481114e-02,nan
6.339913638140234897e-02,nan
3.241888267649019051e-01,nan
3.981950067839451490e-01,nan
nan,nan
5.462493629290113978e-02,nan
nan,nan
5.376002633513722317e-01,nan
nan,nan
2.859804942207330725e-01,nan
6.650703662125097282e-02,nan
6.684094199124286373e-01,nan
5.471649641518433471e-01,nan
4.840157597588083671e-02,nan
nan,nan
2.959416156722907143e-01,nan
nan,nan
nan,nan
nan,nan
2.958492834242738012e-01,nan
2.937572800426321296e-01,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
5.851991245008894005e-01,nan
nan,nan
