nan,nan
nan,nan
2.608036263113762063e-02,nan
8.223300484001770314e-03,nan
1.518366423001362153e-01,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
3.490646194447840633e-01,9.578611708245593492e-01
nan,nan
3.087552709015243257e-01,nan
5.011301284214586538e-01,nan
nan,nan
nan,nan
3.498696748613510099e-01,9.876942528448663383e-01
5.764828203907483850e-01,nan
3.085067916932830445e-01,9.155514247576117537e-01
3.187462819590105023e-01,nan
7.882878588044072155e-01,nan
6.713989992820038610e-01,nan
9.753582663404404274e-01,nan
nan,nan
5.810316094823712030e-01,nan
nan,nan
nan,nan
6.531272760221976670e-01,nan
9.940948523372757917e-01,nan
8.881956825957372237e-01,nan
8.116548048066146021e-03,nan
nan,nan
nan,nan
2.793367423805449001e-01,nan
8.585407275608962774e-01,nan
nan,nan
4.527099084339590296e-01,nan
nan,nan
1.143623134630318040e-02,9.549548572788804091e-01
5.245023205741215083e-02,4.036013666033613223e-01
3.291489140522363965e-01,8.808766839335862020e-01
8.865137398563663895e-01,nan
3.803769275701940344e-01,6.924172033702777895e-01
3.366815521029369318e-01,nan
nan,nan
5.376002633513722317e-01,nan
3.934162210756858014e-01,nan
4.397874023086075224e-01,nan
5.903659101161707889e-01,nan
2.973860826677089397e-01,nan
7.975362032807434276e-02,6.356876998379773491e-01
4.680789231950659990e-01,nan
9.548845050561053371e-01,nan
nan,nan
7.210327211282011595e-01,8.993325605260484856e-01
nan,nan
4.498298256405576789e-01,nan
9.503172602762133270e-01,nan
nan,nan
3.968398319596131429e-01,9.534441273677087825e-01
nan,nan
3.968398319596131429e-01,9.341170400562689435e-01
9.849789529824393153e-01,nan
5.539153877179601171e-01,7.220235709808999758e-01
9.341170400562689435e-01,nan
nan,nan
6.137530874268014580e-01,nan
4.146092430391385419e-01,nan
5.990727173488205083e-03,5.865714905567139814e-01
nan,nan
nan,nan
6.970135306560282240e-01,nan
2.940944864519106083e-01,nan
4.658194196455475028e-02,6.961530274646469119e-01
nan,nan
4.064988020482693254e-01,nan
4.090425124357979225e-01,8.884497576977976596e-01
5.462493629290113978e-02,nan
3.041145262085839240e-01,8.736837004957102026e-01
9.050102404856892324e-01,nan
9.856207051514938033e-01,nan
nan,nan
nan,nan
3.982241161931392992e-01,9.391546627570022121e-01
nan,nan
4.393878070639120059e-01,8.986124120368537138e-01
9.433668911194026396e-01,nan
nan,nan
2.959416156722907143e-01,nan
nan,nan
8.763871090837714872e-01,nan
2.686080149556719157e-02,8.411477748573908952e-01
nan,nan
3.897870149005738805e-01,nan
4.108832655656243782e-01,nan
3.833300260166017798e-02,8.984967815001472236e-01
4.764941789790679283e-01,nan
nan,nan
5.451727452421989417e-01,9.795010302901427934e-01
nan,nan
3.800847573448258854e-01,nan
6.161612050025568887e-01,nan
nan,nan
5.362820268069141694e-01,nan
1.345893173526084736e-02,nan
2.873472912860741690e-01,nan
1.796967951024737442e-02,nan
1.721896883173233347e-02,nan
nan,nan
4.616361392723272172e-01,nan
5.922338894216945364e-03,nan
1.079157361699636594e-02,9.511769025608531880e-01
nan,nan
nan,nan
4.306441153580597286e-02,3.044350256464118387e-01
nan,nan
4.680789231950659990e-01,nan
3.834362941924953500e-02,8.913693614912971963e-01
3.418595295058567407e-01,9.538793964355017918e-01
7.015590913473707113e-01,nan
5.665659280230309625e-01,nan
2.767357009847051241e-01,nan
nan,nan
4.616361392723272172e-01,9.812432903080841040e-01
8.969969205365859732e-01,nan
nan,nan
6.101272979753195706e-03,nan
7.295463624107455247e-02,8.030170584366278508e-01
nan,nan
4.218837973907638705e-01,9.085309724113825869e-01
4.124255799928717159e-01,nan
9.361412201286883894e-01,nan
4.976305963242725894e-01,nan
9.803370783494007590e-01,nan
nan,nan
5.082037955656415473e-01,nan
nan,nan
6.496072704865673009e-01,nan
6.079673636711130369e-01,nan
5.696346839094807990e-01,nan
4.372424812709738706e-01,nan
2.770452238615799812e-01,8.275614289244004329e-01
9.317542815044518312e-01,nan
nan,nan
4.527099084339590296e-01,nan
1.636753206447158493e-02,nan
4.388512738406599722e-01,nan
7.966744894392570331e-02,9.629623123008077545e-01
9.361412201286883894e-01,nan
nan,nan
nan,nan
1.719957152671479708e-02,9.819673397809509652e-01
1.135667818272917753e-02,9.341170400562689435e-01
9.797305964534086531e-01,nan
nan,nan
4.064946051279049177e-01,nan
3.658322310139932032e-01,nan
5.320873394193700312e-01,nan
nan,nan
5.907945609633891496e-03,7.005787876022542271e-01
nan,nan
nan,nan
5.092471607295668834e-01,nan
5.903659101161707889e-01,nan
nan,nan
9.422607604733610476e-01,nan
5.404771446478289221e-01,nan
7.208587372564279581e-03,nan
9.621866084234559358e-01,nan
9.503320571108314629e-01,nan
nan,nan
nan,nan
2.623217815431925712e-02,nan
nan,nan
4.198396819466134744e-01,nan
9.704487842274998055e-01,nan
7.699409407214055090e-01,nan
4.031805177234871196e-01,nan
2.959394903087728124e-01,9.015501755819299579e-01
1.162455469598800382e-02,nan
9.341170400562689435e-01,nan
2.501343014516609758e-02,nan
6.566051240308342640e-01,nan
3.032855806299427082e-01,nan
2.958492834242738012e-01,nan
3.145651807559794455e-01,9.740100594800468192e-01
nan,nan
9.051440307739724300e-01,nan
3.449735098995666549e-01,nan
nan,nan
8.101347663413013822e-03,5.082037955656415473e-01
3.418932393854503538e-01,nan
3.075715779387482376e-02,nan
9.052622709342388399e-03,nan
2.263743784253327007e-01,9.701071387678359415e-01
nan,nan
8.039499585042951535e-02,9.263982847294084388e-01
4.128238838774551250e-02,nan
3.127860093614999171e-01,5.917916792932989001e-01
nan,nan
8.249023301301863231e-01,9.780929904112207751e-01
2.250203066377631789e-02,nan
8.612995301171006562e-03,nan
3.270081887296976686e-01,nan
3.406437677669628683e-01,8.558867942071307633e-01
4.660088191286591332e-03,nan
3.962702345368235846e-01,nan
3.123056772064609632e-01,5.665659280230309625e-01
nan,nan
5.852974023860891828e-01,9.452728848382270233e-01
2.958492834242738012e-01,nan
nan,nan
2.227109243039138500e-02,9.509481973043288905e-01
9.264019704863951654e-01,nan
3.457097196801559580e-01,4.339376755173619538e-01
5.537598057277847152e-01,nan
4.824574378468378111e-01,7.672406798236174330e-01
8.345158604848971207e-01,nan
nan,nan
5.345001650788676617e-01,nan
nan,nan
3.800847573448258854e-01,7.517172937224402274e-01
3.786335107088190099e-02,4.372424812709738706e-01
nan,nan
nan,nan
5.990727173488205083e-03,9.584441661085121300e-01
5.578343159148941854e-01,nan
6.566586885721518163e-01,nan
9.874340706856089556e-01,nan
nan,nan
3.833300260166017798e-02,3.466428080711729254e-01
7.646070584882821985e-02,nan
5.998565998402157762e-01,nan
1.152264486047284431e-02,nan
nan,nan
nan,nan
6.026461260057542901e-01,nan
nan,nan
nan,nan
6.339851760468195874e-02,nan
8.626016515634927356e-03,nan
nan,nan
9.724544817083144999e-01,nan
6.711825350432089332e-02,nan
4.302572453911358147e-02,4.052974066906228634e-01
2.958492834242738012e-01,9.414313037313420951e-01
nan,nan
5.247124356256984701e-01,9.362515238049323729e-01
4.835962829490532688e-01,nan
8.287498837775899574e-01,nan
2.775933524225054905e-01,nan
4.979550774557795489e-01,nan
nan,nan
6.221693655375588605e-01,nan
2.888523445934195744e-01,nan
3.120901545844145253e-01,9.050193069098096954e-01
3.453992013798613536e-01,6.282003939078795174e-01
4.124255799928717159e-01,nan
4.868183878488179239e-01,nan
nan,nan
nan,nan
9.792626398327775039e-01,nan
nan,nan
9.443592475588989954e-01,nan
nan,nan
4.835962829490532688e-01,nan
6.915475530447689166e-03,9.577778242906559436e-01
5.791126752590899374e-01,nan
9.169616976133944108e-01,nan
9.706990390558952742e-01,nan
nan,nan
5.199489310120992275e-02,nan
7.728889006307003706e-01,nan
nan,nan
3.800847573448258854e-01,9.105786659991770282e-01
5.579646087695404599e-01,nan
nan,nan
9.593778463729139006e-01,nan
nan,nan
3.832756812785498290e-02,nan
nan,nan
nan,nan
9.472542348002610524e-01,nan
nan,nan
4.372424812709738706e-01,nan
5.028771503298133660e-03,nan
5.320948992566931768e-01,nan
nan,nan
9.376565505102594233e-01,nan
9.540000309926427446e-01,nan
nan,nan
9.799350887078306371e-01,nan
nan,nan
3.796157245907679778e-01,nan
9.860072522783897009e-03,9.393109173305692616e-01
4.872088628627215812e-01,nan
3.800847573448258854e-01,nan
1.018845463796288868e-02,nan
5.507481925262964761e-01,nan
4.279045486868589959e-02,nan
nan,nan
2.517194459892937650e-02,8.959419600349872725e-01
7.930345757365487858e-01,nan
3.111077254757801391e-01,nan
9.513881206491926479e-01,nan
3.352343409672803864e-01,9.440614007297045696e-01
nan,nan
3.246506225216647546e-03,nan
7.338299115160051844e-01,nan
2.549023796323239555e-02,nan
3.398449539242712203e-01,9.363495326567754518e-01
8.980727849299997567e-01,nan
nan,nan
