3.609595193795805401e-01,4.258064805551499687e-01,nan,nan,nan,nan
3.155193836557520365e-02,2.987589651537904678e-01,5.906421165129596140e-01,8.683696987521655197e-01,nan,nan
9.760961001583066121e-01,nan,nan,nan,nan,nan
1.884137796810015641e-01,6.961828264805414168e-01,9.521670422951530321e-01,nan,nan,nan
7.567317097651017344e-01,9.227576602888865054e-01,nan,nan,nan,nan
5.862274506648899042e-01,8.364763770450917013e-01,nan,nan,nan,nan
8.708979073685922667e-02,5.554209850632341183e-01,7.078438569945101344e-01,nan,nan,nan
2.818341075135195606e-01,4.157627608107107853e-01,8.468672972045742098e-01,nan,nan,nan
4.340842912360923234e-01,nan,nan,nan,nan,nan
1.976370455694752629e-02,2.725325576183599829e-01,6.277975070783433642e-01,nan,nan,nan
5.981134737522304096e-02,2.672882193316734600e-01,3.616780594216363331e-01,8.365881338732761296e-01,9.877385127504502149e-01,nan
2.228553739785079507e-02,6.197602175993029844e-02,nan,nan,nan,nan
1.133726600369775322e-01,3.280819126774441874e-01,nan,nan,nan,nan
1.402092358629748736e-01,7.566900700352650055e-01,7.724967842593014611e-01,8.569963340276685049e-01,nan,nan
7.573579160889442052e-01,8.748038750649039796e-01,nan,nan,nan,nan
1.977215081627509488e-02,5.148113373514522778e-02,5.754543290546293433e-02,nan,nan,nan
6.626757598371561808e-02,3.619649528877842970e-01,3.944151690084989337e-01,nan,nan,nan
2.136745858728392525e-02,2.824907466627991637e-01,4.108437513998360879e-01,8.380359278894530251e-01,nan,nan
6.702057479193856450e-03,3.372888776140638978e-01,7.837488613571509388e-01,9.744970622299683471e-01,nan,nan
5.080536725929500619e-02,6.882653128463234182e-01,nan,nan,nan,nan
8.217940834183464771e-01,8.681923108738753836e-01,nan,nan,nan,nan
1.087579295832402093e-01,5.784273794731118468e-01,6.045913767110208115e-01,8.298385374286452176e-01,nan,nan
2.145201977502649016e-02,2.353070992518619120e-01,2.915828490455283362e-01,8.775094058299763855e-01,nan,nan
1.112911993822991025e-01,7.080190264972958669e-01,nan,nan,nan,nan
5.716718837928805863e-01,9.440998458278322403e-01,nan,nan,nan,nan
1.473709571790756019e-02,2.005898512574294801e-01,4.373708063295413395e-01,nan,nan,nan
3.335803453376369743e-01,nan,nan,nan,nan,nan
3.964278764549544753e-01,9.532728449706191487e-01,nan,nan,nan,nan
2.778108124016459013e-01,5.307748003453830465e-01,nan,nan,nan,nan
4.297831404841994662e-01,6.292161335647411535e-01,9.516847017308687207e-01,nan,nan,nan
2.272521449308427532e-01,5.489997903552986669e-01,7.126290901462685179e-01,nan,nan,nan
3.608221608548350945e-01,7.199409708353952109e-01,9.107914798999897643e-01,nan,nan,nan
6.469141854465300101e-01,7.690524194244114931e-01,7.808378761555559988e-01,nan,nan,nan
1.451896203294691934e-01,9.814072033314676924e-01,nan,nan,nan,nan
4.382013332535376060e-01,8.102352789340991901e-01,nan,nan,nan,nan
2.936478115594191030e-01,9.697068993548668692e-01,nan,nan,nan,nan
3.620853860290523113e-02,2.008913695694948265e-01,8.351753244604229742e-01,nan,nan,nan
5.903594790412977078e-01,8.504123434225380196e-01,nan,nan,nan,nan
9.203467790880216493e-01,nan,nan,nan,nan,nan
6.400620178915435998e-01,nan,nan,nan,nan,nan
5.468886691985068715e-01,7.558922764742659339e-01,nan,nan,nan,nan
1.497314401749644530e-01,2.326037704298827558e-01,3.805279082976807947e-01,6.840919569558906455e-01,9.940518122468198214e-01,nan
8.011572919925420422e-01,nan,nan,nan,nan,nan
4.801616265668181421e-02,2.074045364825983784e-01,9.116804733428333085e-01,nan,nan,nan
2.617251744308659034e-01,8.031325171091800996e-01,9.621398397530984692e-01,nan,nan,nan
1.955652964697824070e-01,6.421993158792863587e-01,8.753203786119549967e-01,nan,nan,nan
1.382564409875471634e-01,7.700165418510014348e-01,nan,nan,nan,nan
8.701010011577948733e-01,nan,nan,nan,nan,nan
1.945743727806180379e-02,7.642659702742283789e-01,8.428336003764469453e-01,9.780441132020917250e-01,nan,nan
1.845398387540078400e-01,9.695620147858179383e-01,nan,nan,nan,nan
3.779017460784297316e-02,4.155478248729586044e-01,nan,nan,nan,nan
4.379248086388209393e-01,nan,nan,nan,nan,nan
6.498004234369433307e-01,nan,nan,nan,nan,nan
5.526084300043865305e-01,6.228880284659316091e-01,7.965951781192849301e-01,9.494971534298501936e-01,nan,nan
1.636108954904895718e-01,3.467256169556980350e-01,4.288049847784932700e-01,7.291669973689409723e-01,nan,nan
2.382980774309016447e-01,nan,nan,nan,nan,nan
7.693468060700406896e-01,nan,nan,nan,nan,nan
6.441554793989984207e-01,8.792084349801206899e-01,nan,nan,nan,nan
4.243890207699432815e-01,9.677780629348858854e-01,nan,nan,nan,nan
1.627422946698746931e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
2.426099749796821747e-01,4.373708063295413395e-01,7.494231484230259310e-01,8.306585804743321644e-01,nan,nan
7.739343573157472789e-02,4.080399219513055065e-01,nan,nan,nan,nan
3.122797337988832828e-02,7.506327217748608449e-01,nan,nan,nan,nan
1.607447543389042277e-01,3.023895092069320834e-01,8.725477378797740213e-01,nan,nan,nan
nan,nan,nan,nan,nan,nan
9.612944414970177043e-01,nan,nan,nan,nan,nan
1.496806968893544393e-02,nan,nan,nan,nan,nan
5.976620754181285328e-02,3.107669002994018492e-01,6.624687278891638886e-01,nan,nan,nan
6.629684375120264983e-01,7.402831291294034166e-01,nan,nan,nan,nan
2.462215395979534815e-01,3.404428488792323737e-01,9.703859030157123700e-01,nan,nan,nan
4.556724042402062608e-03,2.543333664939390615e-01,3.911397293601603931e-01,8.858333258565863622e-01,nan,nan
1.310484788664896538e-01,1.404522876561929701e-01,nan,nan,nan,nan
2.053620863719737497e-02,8.957729134116114711e-01,nan,nan,nan,nan
2.299835896082878112e-02,2.186097647762788310e-01,3.892422952778739065e-01,nan,nan,nan
1.666781200572334531e-01,9.475652605813965623e-01,nan,nan,nan,nan
6.207642379201484817e-02,1.586711976739856311e-01,3.803041974523781454e-01,nan,nan,nan
5.075528127013073654e-02,6.161372817525206935e-01,8.718478979215991131e-01,9.290718964326912799e-01,nan,nan
nan,nan,nan,nan,nan,nan
2.063258472855185321e-02,2.821988741760748098e-01,8.926996417175669940e-01,nan,nan,nan
4.288162574125374826e-01,9.116251947117478549e-01,9.451332965970350442e-01,nan,nan,nan
1.102832352827792933e-01,6.525682001754259387e-01,nan,nan,nan,nan
7.352603490421596999e-02,4.160937095711335076e-01,7.360383579801424991e-01,9.251452896279838134e-01,9.640377996725415510e-01,nan
1.768188403246505613e-01,5.648873027449259343e-01,6.416575392838972380e-01,7.031738972069206950e-01,nan,nan
3.516541900298580381e-01,6.524684390073759443e-01,7.494738588438136784e-01,nan,nan,nan
5.258706786990039600e-02,4.026012539704402760e-01,5.348446813428474611e-01,7.180955289019655963e-01,8.611104510759303166e-01,9.820318157114293900e-01
2.744034204918280317e-01,3.092158943088348932e-01,8.338607972986168404e-01,nan,nan,nan
8.841458322590645125e-01,nan,nan,nan,nan,nan
7.066050175184292181e-02,5.904739307849096175e-01,7.426208368034478147e-01,9.781399305914673104e-01,nan,nan
1.638283620195578050e-01,8.676398696436543601e-01,nan,nan,nan,nan
7.284543729948966817e-02,9.046507371530342068e-02,4.107146255130733059e-01,8.191676418481060873e-01,9.653998493673736636e-01,nan
8.107958213430137562e-01,nan,nan,nan,nan,nan
4.364032823938447936e-01,8.173954556035525343e-01,9.660283562287761416e-01,nan,nan,nan
5.242974396561603939e-03,3.237016727307193698e-01,6.172059636112143810e-01,7.560127096155339066e-01,8.777614461520897304e-01,nan
2.054085900955088251e-02,1.066327751473321872e-01,1.732272739507404458e-01,6.022178792455065155e-01,nan,nan
1.232287052137510108e-01,2.328587850184130337e-01,6.630858470896442425e-01,nan,nan,nan
5.087528716870903800e-02,6.424639927255688665e-01,nan,nan,nan,nan
3.122797337988832828e-02,7.568761342266386860e-01,nan,nan,nan,nan
1.596647012516994868e-01,6.185364302118292468e-01,8.351459268768879340e-01,nan,nan,nan
3.964490578329179504e-01,6.656112293313544148e-01,nan,nan,nan,nan
3.085236132597858338e-01,5.549944982644252622e-01,7.083230261034438868e-01,8.930148317957034010e-01,nan,nan
