7.728889006307003706e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
6.521836684269340101e-02,nan,nan,nan,nan
7.961504124604197943e-03,nan,nan,nan,nan
4.486819948242286998e-02,6.404782423039242500e-01,nan,nan,nan
4.367450385944492419e-01,9.849571881838828924e-01,nan,nan,nan
7.723958431978897310e-02,6.297778171881752707e-01,nan,nan,nan
3.659731237828930950e-01,6.371742436503823326e-01,9.713429165884677197e-01,nan,nan
2.883239899842109932e-01,7.184572379012471588e-01,nan,nan,nan
nan,nan,nan,nan,nan
7.826806386808843330e-01,9.761876961791237095e-01,nan,nan,nan
5.561496021319495275e-01,nan,nan,nan,nan
4.712297342553070645e-01,5.407428688942341743e-01,7.486845883057872131e-01,nan,nan
5.497629654707524294e-01,9.762328130730411058e-01,nan,nan,nan
4.898451745316237393e-02,nan,nan,nan,nan
3.832756812785498290e-02,nan,nan,nan,nan
nan,nan,nan,nan,nan
3.333782529361224434e-01,nan,nan,nan,nan
3.057437653133786640e-02,nan,nan,nan,nan
5.591955708930874680e-01,nan,nan,nan,nan
5.179530532488038075e-01,5.484835504396651240e-01,nan,nan,nan
5.786345760809115113e-01,nan,nan,nan,nan
2.208688529106396167e-02,nan,nan,nan,nan
5.301383003634748542e-03,6.076053792896830841e-02,4.941860008385232095e-01,nan,nan
3.692659844554678772e-01,5.740687571778100295e-01,6.910954155855113523e-01,nan,nan
1.895412636905694642e-02,3.968398319596131429e-01,nan,nan,nan
5.785860962700354326e-01,nan,nan,nan,nan
4.310923249303096061e-02,6.181938596257122720e-01,nan,nan,nan
6.558527453455077483e-01,nan,nan,nan,nan
3.300244562082568223e-01,nan,nan,nan,nan
3.951466436259326032e-01,7.544341270750004602e-01,nan,nan,nan
nan,nan,nan,nan,nan
3.511673572573577318e-02,nan,nan,nan,nan
nan,nan,nan,nan,nan
5.648000199730364435e-02,nan,nan,nan,nan
5.836540121267324022e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan
8.025076706790659764e-03,5.847925074855842009e-01,9.792362476604860033e-01,nan,nan
3.470767050688467609e-02,nan,nan,nan,nan
4.147695331130560326e-01,nan,nan,nan,nan
7.522880210853279126e-02,nan,nan,nan,nan
8.439866955472181964e-02,nan,nan,nan,nan
nan,nan,nan,nan,nan
4.296987321426419537e-02,6.839920202554138073e-02,nan,nan,nan
nan,nan,nan,nan,nan
8.252802681896681536e-02,nan,nan,nan,nan
nan,nan,nan,nan,nan
1.979942917578510556e-02,nan,nan,nan,nan
3.702500008609067583e-01,nan,nan,nan,nan
3.813756870035796553e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan
5.629641094436304005e-01,nan,nan,nan,nan
7.108157220510931060e-03,3.182021619950997637e-02,nan,nan,nan
nan,nan,nan,nan,nan
6.380235819574608946e-01,nan,nan,nan,nan
3.459859900341435979e-01,6.763761163808169607e-01,nan,nan,nan
4.608115520340643756e-01,nan,nan,nan,nan
9.751167012894661479e-01,nan,nan,nan,nan
3.144490928625665593e-01,9.755510018371750247e-01,nan,nan,nan
6.318589516222066216e-01,nan,nan,nan,nan
9.769731121606521976e-03,9.656540717445242228e-01,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
3.433959790059282202e-01,4.338589832605293517e-01,5.338088300621747218e-01,7.333307470259976535e-01,7.833442094551665846e-01
6.042150209286429458e-02,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
8.127207149658306762e-02,nan,nan,nan,nan
nan,nan,nan,nan,nan
1.093443032940013757e-02,nan,nan,nan,nan
5.453289460090946505e-01,nan,nan,nan,nan
2.483557219305661604e-02,nan,nan,nan,nan
4.231148402243178896e-01,5.878864717975560428e-01,6.441369883416009356e-01,nan,nan
1.260448179440513961e-02,nan,nan,nan,nan
3.420105917356396907e-01,3.753578681710725284e-01,nan,nan,nan
nan,nan,nan,nan,nan
4.072645785947591468e-02,3.886371394307340243e-01,nan,nan,nan
4.597214557760816445e-01,6.504160923701279851e-01,nan,nan,nan
4.662415329821981841e-02,5.119184467348389944e-01,5.363990294137397363e-01,nan,nan
2.846103880451046272e-02,7.514623577136383958e-02,5.448437981569709265e-01,5.691452584269857118e-01,nan
4.131883971724379379e-01,7.723929914443088407e-01,nan,nan,nan
nan,nan,nan,nan,nan
7.867869755140904919e-02,4.887243546643066372e-01,9.966561036996607337e-01,nan,nan
5.846743211319891387e-01,nan,nan,nan,nan
1.179859237443244870e-02,7.587925481634276714e-01,nan,nan,nan
nan,nan,nan,nan,nan
5.576673000070594410e-01,nan,nan,nan,nan
3.022683924116236279e-02,nan,nan,nan,nan
4.146956296499725858e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan
8.304058917013755481e-02,5.467115084291379601e-01,nan,nan,nan
1.465712559596269240e-02,nan,nan,nan,nan
6.166720455402447953e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
7.833634722435057762e-01,nan,nan,nan,nan
2.488335251720522404e-02,nan,nan,nan,nan
7.157558470633610392e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan
3.474986838888191043e-01,5.638954760211645212e-01,nan,nan,nan
nan,nan,nan,nan,nan
6.794230267587034189e-02,9.786397469020271522e-01,nan,nan,nan
5.593847820528493608e-01,nan,nan,nan,nan
4.712956743310324215e-01,nan,nan,nan,nan
1.712881575390464220e-02,nan,nan,nan,nan
4.372365356337909459e-01,9.737306683391215856e-01,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
2.821872046013743779e-02,nan,nan,nan,nan
4.399893925528123306e-01,9.724785063870671209e-01,nan,nan,nan
5.698869026813801336e-02,3.497079051039717057e-01,6.179323322996713719e-01,nan,nan
2.782781499286308621e-02,nan,nan,nan,nan
5.444191290034316316e-02,4.215044334544916227e-01,nan,nan,nan
7.436646949032599783e-03,nan,nan,nan,nan
5.139002540535794056e-02,nan,nan,nan,nan
4.801924729201784703e-01,6.331801744369239815e-01,nan,nan,nan
3.354935007997824070e-01,6.304931768836209427e-01,nan,nan,nan
nan,nan,nan,nan,nan
6.024940145458803492e-02,6.299087826262133039e-01,nan,nan,nan
6.852656241659966715e-03,nan,nan,nan,nan
9.511889552552331081e-03,nan,nan,nan,nan
nan,nan,nan,nan,nan
2.541776037693940782e-02,5.405271310455024292e-01,nan,nan,nan
9.855513483521384233e-01,nan,nan,nan,nan
5.452273590136075265e-01,nan,nan,nan,nan
9.104836703209288895e-02,nan,nan,nan,nan
3.703973773337029818e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan
2.078242325446853778e-02,3.370108220281929912e-01,nan,nan,nan
5.656771494258613364e-01,nan,nan,nan,nan
2.493484550167618732e-02,6.040611338486147341e-02,5.903659101161707889e-01,nan,nan
3.356750714122141988e-01,3.967830390180153710e-01,nan,nan,nan
1.935251096364735274e-02,3.506343752744140452e-01,nan,nan,nan
2.765119459419439207e-02,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
6.738618382425105857e-02,3.994382906352286766e-01,nan,nan,nan
4.337113646577120916e-03,nan,nan,nan,nan
3.358959208947231989e-01,nan,nan,nan,nan
5.757717383256741317e-03,nan,nan,nan,nan
5.885555039489792639e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan
5.320307617044576221e-01,nan,nan,nan,nan
3.282922311345201627e-01,nan,nan,nan,nan
4.463145819953407978e-01,nan,nan,nan,nan
5.589075975880837266e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan
4.029850918931855985e-01,nan,nan,nan,nan
3.260619715108740990e-02,8.398656425894009125e-02,nan,nan,nan
9.569355077541870369e-03,4.043034091476506720e-01,6.727509726093910958e-01,nan,nan
1.874382299413033734e-02,4.377947529455924330e-02,5.250974761657969392e-01,nan,nan
3.394662894747263460e-02,3.607862144725310638e-01,nan,nan,nan
nan,nan,nan,nan,nan
7.775669064435426492e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
2.483753613656047160e-02,3.863421772848034674e-01,5.608962114507484165e-01,nan,nan
nan,nan,nan,nan,nan
1.645752372228526106e-02,7.388589520526599175e-02,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
9.758013104722418340e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
3.719527129754142680e-01,4.745810558762911802e-01,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
1.931161789343007612e-02,nan,nan,nan,nan
4.061136538948282443e-02,3.143045681433513372e-01,4.550676898686772942e-01,nan,nan
3.083784089754693439e-02,nan,nan,nan,nan
3.979017873284858564e-01,nan,nan,nan,nan
4.230964383427200937e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan
3.240159728332268896e-02,nan,nan,nan,nan
nan,nan,nan,nan,nan
6.521769156896810582e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan
1.148476496385052691e-02,5.399908399522713315e-02,6.275674929362602406e-01,nan,nan
5.462493629290113978e-02,2.931882475898915930e-01,5.287568678835297131e-01,9.723143691361489926e-01,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
6.681416510125124351e-03,4.762653392058652235e-01,nan,nan,nan
9.782755833504079845e-01,nan,nan,nan,nan
2.822391280392160320e-02,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
7.518514875607584802e-01,nan,nan,nan,nan
4.174030199317129153e-01,nan,nan,nan,nan
6.398464174657316761e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan
3.443893308688443511e-02,nan,nan,nan,nan
2.195131938262655930e-02,2.790108891789188084e-01,nan,nan,nan
2.822396661059294390e-02,4.353376174922475306e-01,nan,nan,nan
1.335115697256978977e-02,7.775409178212860928e-01,nan,nan,nan
3.871060436944607774e-01,nan,nan,nan,nan
3.465017807855946125e-02,4.349347669439360686e-01,nan,nan,nan
nan,nan,nan,nan,nan
5.526970163555062765e-01,nan,nan,nan,nan
8.414018230561157510e-03,7.748133769411294502e-02,nan,nan,nan
nan,nan,nan,nan,nan
3.523160220770925055e-01,nan,nan,nan,nan
3.932083928076407497e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan
2.090367658832989473e-02,5.313784096211494612e-01,nan,nan,nan
nan,nan,nan,nan,nan
3.870364985717557327e-02,nan,nan,nan,nan
6.402505324708196444e-01,nan,nan,nan,nan
4.362637917259974962e-01,9.946074415917821598e-01,nan,nan,nan
nan,nan,nan,nan,nan
9.775844366570647370e-01,nan,nan,nan,nan
7.756617736314596057e-01,nan,nan,nan,nan
4.622103371655162524e-02,nan,nan,nan,nan
2.622413405695414937e-02,5.689689608683450028e-02,nan,nan,nan
3.141198498406461842e-02,4.479749751628405163e-01,nan,nan,nan
nan,nan,nan,nan,nan
2.202960808942410614e-02,2.894797841878981037e-01,nan,nan,nan
