4.895990966525062271e-01,nan,nan,nan
6.663588395926164365e-01,nan,nan,nan
5.174929660134440779e-01,nan,nan,nan
6.625989191243970844e-02,nan,nan,nan
3.402246509836463484e-01,nan,nan,nan
nan,nan,nan,nan
1.040148715454423424e-02,5.066783211475880400e-01,9.012333761576957203e-01,nan
nan,nan,nan,nan
3.230072165150993380e-01,nan,nan,nan
5.319899611585554577e-01,nan,nan,nan
1.174442358927722113e-01,nan,nan,nan
3.198559275884316766e-01,nan,nan,nan
3.167878692408259700e-01,8.102273502028526364e-01,nan,nan
2.995597739478794361e-02,nan,nan,nan
7.935598365929142917e-01,nan,nan,nan
6.136160353825654834e-01,nan,nan,nan
4.848355103329025084e-01,9.662637958048031495e-01,nan,nan
nan,nan,nan,nan
4.366028947996447585e-02,6.765097466079414978e-01,nan,nan
nan,nan,nan,nan
8.174594757950804924e-01,nan,nan,nan
nan,nan,nan,nan
7.999257448197658604e-01,nan,nan,nan
7.806171388794225230e-01,nan,nan,nan
8.722414418836073047e-01,nan,nan,nan
8.300630069951761003e-01,nan,nan,nan
nan,nan,nan,nan
3.369409393881874770e-01,nan,nan,nan
1.501620013799168096e-01,nan,nan,nan
5.423547192347517865e-02,6.567353895559152610e-01,nan,nan
5.847611942336717467e-02,3.173977445452242363e-01,3.905953202331430840e-01,5.762319509070051859e-01
5.435543411917654888e-01,nan,nan,nan
1.797838888443559907e-02,8.085161102063229688e-01,nan,nan
3.205130912639163610e-01,8.430930473199982345e-01,nan,nan
2.032001358087496753e-02,3.109014442828004210e-01,8.744509992720688185e-01,nan
3.452348323247770301e-01,9.039473174548307011e-01,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
4.358826291968810329e-01,nan,nan,nan
nan,nan,nan,nan
9.484938006544629818e-02,8.935162338211202204e-01,nan,nan
5.075675354341689927e-01,7.931928757873336622e-01,nan,nan
7.887033488035433137e-01,nan,nan,nan
5.737146002883803941e-01,nan,nan,nan
8.005723238195967817e-02,4.666401990548519341e-01,8.178210300397156240e-01,nan
3.290808404729974601e-01,7.792570461322808617e-01,nan,nan
3.450942871231100217e-01,8.845958651535673622e-01,nan,nan
1.968328315215600588e-02,6.489363873177005360e-01,nan,nan
5.486461793712134050e-01,nan,nan,nan
1.129949662125477039e-01,nan,nan,nan
nan,nan,nan,nan
2.201173411558739884e-02,4.979291602433084662e-01,8.707552975793989569e-01,9.685360236109846754e-01
nan,nan,nan,nan
1.403505654729707841e-01,5.417658102183392499e-01,8.476697392347122273e-01,nan
nan,nan,nan,nan
3.501129717408451025e-01,5.775622441116586847e-01,7.546171142072288784e-01,nan
1.514275935336312773e-01,6.136160353825654834e-01,9.808108460587617872e-01,nan
6.703044107028788279e-01,nan,nan,nan
3.681878157031811399e-02,nan,nan,nan
5.959890729595854891e-02,8.853268931123916552e-01,nan,nan
8.063433072791246214e-01,nan,nan,nan
5.332473292477331317e-02,6.919126579978596148e-01,nan,nan
8.380918261479461950e-01,nan,nan,nan
4.697824262807800272e-02,nan,nan,nan
