5.447843750970787768e-01,nan
nan,nan
2.480620935247099257e-01,8.378274665657751141e-01
8.595959585849411999e-01,nan
6.700900876654676264e-01,nan
5.412366746687420349e-01,nan
nan,nan
nan,nan
nan,nan
nan,nan
7.767015420139353754e-01,nan
5.573955954554616898e-01,nan
nan,nan
nan,nan
5.266989285315245573e-01,nan
5.054467753741894720e-01,nan
5.456739600249144173e-01,nan
6.328657016280919700e-02,nan
2.890518960499789680e-02,nan
3.540338748839594873e-01,nan
2.910064657925550136e-01,nan
6.255921391194128045e-01,nan
nan,nan
nan,nan
nan,nan
5.043819944481477968e-01,nan
1.714798301065907637e-01,nan
3.251377861290588589e-02,nan
1.274395746184815992e-01,8.275341085404082087e-01
nan,nan
6.866860531455539762e-01,nan
nan,nan
3.253832495869770636e-01,nan
nan,nan
2.669169604332108370e-01,nan
5.391880195593764524e-01,nan
3.892441186080614623e-01,nan
nan,nan
1.367441836670917066e-01,7.343513755554946787e-01
5.512834385806795190e-01,nan
7.602572697256939627e-01,nan
8.527635185436029941e-01,nan
3.457844639925514163e-01,nan
nan,nan
6.167002007970046051e-01,nan
nan,nan
7.818001867027348784e-01,nan
nan,nan
nan,nan
nan,nan
nan,nan
3.209013126057857490e-01,nan
1.755583454943674404e-01,5.653708131177688223e-01
nan,nan
8.415597604077951210e-01,nan
7.829793862594289777e-01,nan
7.287407292735459396e-01,nan
6.800555741279624700e-01,nan
nan,nan
nan,nan
nan,nan
6.897899805534665196e-01,nan
6.806653681551505519e-01,nan
nan,nan
nan,nan
nan,nan
2.259274174026492388e-01,nan
8.202998038739000020e-01,nan
nan,nan
nan,nan
3.944212604458667282e-01,nan
nan,nan
5.223717616079952553e-01,nan
2.669169604332108370e-01,nan
nan,nan
3.454366484078776334e-01,nan
2.678247099905684547e-01,nan
nan,nan
3.211088898364152788e-01,nan
3.353291812697313246e-01,nan
8.112448287338637209e-01,nan
3.357075616238763272e-01,nan
nan,nan
nan,nan
nan,nan
nan,nan
3.670173404001897399e-01,nan
1.189864603817196720e-01,nan
nan,nan
8.203250119311958910e-01,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
7.117017692571577792e-01,nan
nan,nan
nan,nan
5.214597489233008254e-01,nan
nan,nan
2.326193039892269498e-01,nan
nan,nan
3.154295701336716218e-01,nan
2.202059112746075908e-01,nan
nan,nan
nan,nan
5.956653929925010971e-01,nan
nan,nan
3.569115785129781671e-01,7.011889157799546801e-01
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
6.394334385324876857e-01,nan
nan,nan
3.335058973137923211e-01,nan
7.868496571444711929e-01,nan
nan,nan
nan,nan
nan,nan
nan,nan
2.232552891879454049e-01,nan
5.713664568689027501e-01,nan
8.438794392037634040e-01,nan
nan,nan
nan,nan
7.421960117739421214e-01,nan
nan,nan
2.763417711373823415e-01,nan
5.491921707332823033e-01,nan
3.948968586386269464e-01,nan
nan,nan
7.044094304528604189e-01,nan
nan,nan
nan,nan
nan,nan
nan,nan
3.943374992613667973e-01,nan
8.572131484337158769e-02,nan
nan,nan
5.039581469141889425e-01,nan
nan,nan
nan,nan
1.653670430303762207e-01,nan
nan,nan
nan,nan
nan,nan
5.897222969196272979e-01,nan
6.169573044460858746e-01,nan
2.977961077424990943e-01,nan
nan,nan
nan,nan
nan,nan
5.221494117143768987e-01,nan
2.726309968207449863e-01,nan
3.684391860436925237e-01,nan
3.878095021178845636e-01,nan
nan,nan
3.236572020049895415e-01,nan
nan,nan
nan,nan
5.856790172060559740e-01,nan
7.025722820654087819e-01,nan
nan,nan
3.304757034734701060e-01,nan
nan,nan
nan,nan
nan,nan
3.395569617203045842e-01,nan
nan,nan
nan,nan
8.818481487388074580e-01,nan
