nan,nan,nan,nan,nan,nan
3.084256432245504609e-01,nan,nan,nan,nan,nan
8.026376879124268449e-01,9.515922529857774315e-01,nan,nan,nan,nan
9.547799928558450278e-01,nan,nan,nan,nan,nan
1.764083422618839547e-02,9.507766795559213779e-01,nan,nan,nan,nan
3.769689273950674879e-01,nan,nan,nan,nan,nan
4.151244930970892089e-01,nan,nan,nan,nan,nan
9.320428927997809199e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
1.080737497128847063e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
5.607605491724950708e-01,nan,nan,nan,nan,nan
1.864089433594835754e-02,8.460488481027681473e-01,nan,nan,nan,nan
5.900573691624312334e-01,6.138977577350563930e-01,nan,nan,nan,nan
1.871081424536238935e-02,5.651672453011602482e-01,9.400905675626637370e-01,nan,nan,nan
7.520452518367246597e-01,nan,nan,nan,nan,nan
2.213014430187575099e-01,6.803427873267067216e-01,7.303341093703820119e-01,nan,nan,nan
9.433237594819532390e-02,9.215775995474646543e-01,nan,nan,nan,nan
3.038955889854337220e-02,3.866387440563558431e-01,6.212660015944040381e-01,8.876240642933204139e-01,nan,nan
6.386684672645501770e-01,7.005698694454794984e-01,nan,nan,nan,nan
1.781961885942568574e-02,nan,nan,nan,nan,nan
5.970190751700976857e-03,6.588587243499511859e-01,nan,nan,nan,nan
5.070254966277241981e-02,7.929295673007638601e-02,9.514104119240675006e-01,nan,nan,nan
6.957739716588891010e-01,8.425198892153132890e-01,nan,nan,nan,nan
6.136600464754597972e-01,6.805481924659958493e-01,9.217275781639679977e-01,9.766343437853000076e-01,nan,nan
4.298549336884837646e-01,5.666979079667320285e-01,nan,nan,nan,nan
8.190111231319676666e-01,8.868629807388150876e-01,nan,nan,nan,nan
9.154103348889240932e-01,nan,nan,nan,nan,nan
3.097120545308906792e-01,8.667825743219059742e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
9.653964642906781579e-01,nan,nan,nan,nan,nan
6.461275001954636110e-02,5.545227073080947200e-01,nan,nan,nan,nan
1.357143141188821289e-01,5.546188040484597570e-01,nan,nan,nan,nan
2.224256664271150041e-02,1.358878075157313459e-01,1.521832545119868041e-01,nan,nan,nan
3.741663303773726246e-02,7.811831211136731623e-01,8.306513337810180753e-01,9.780484349262223986e-01,nan,nan
7.693622032392818944e-02,3.928613530756264738e-01,nan,nan,nan,nan
1.251768497168252031e-02,nan,nan,nan,nan,nan
3.893706817061352021e-01,nan,nan,nan,nan,nan
1.468286054492964898e-01,8.721877694812725235e-01,nan,nan,nan,nan
9.086348738291538663e-01,nan,nan,nan,nan,nan
3.604962404122221686e-01,9.508041709797638852e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
7.896141311637030480e-01,8.966050014146663694e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
9.485003962347300366e-01,nan,nan,nan,nan,nan
9.668647823883728121e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
2.674877088029511407e-01,nan,nan,nan,nan,nan
5.107839177043817236e-02,6.599772785764642657e-01,nan,nan,nan,nan
8.459539016311831139e-01,nan,nan,nan,nan,nan
5.958736375189543910e-01,9.525574435190916622e-01,9.695281804512742019e-01,nan,nan,nan
6.833280470266686057e-01,9.650953567888913565e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
7.609018120381281225e-01,9.800263549582879374e-01,nan,nan,nan,nan
4.263977351404910632e-01,5.714240994652532990e-01,8.693523240737025537e-01,nan,nan,nan
nan,nan,nan,nan,nan,nan
4.124197675201628499e-01,nan,nan,nan,nan,nan
2.867726386288322882e-01,7.973399114247029518e-01,nan,nan,nan,nan
3.590421856473997586e-01,8.789489672081706173e-01,nan,nan,nan,nan
3.531963882480522732e-01,5.714576380163963742e-01,6.579259878286445318e-01,8.276404888169062168e-01,nan,nan
nan,nan,nan,nan,nan,nan
3.945805283618322723e-01,nan,nan,nan,nan,nan
