1.610519254004028344e-01,5.308038364158729205e-01,9.720177893339257968e-01,nan,nan
2.187678938687092067e-01,nan,nan,nan,nan
2.744400976334994691e-01,5.972977359982629686e-01,9.498112096716176955e-01,nan,nan
8.153052857709681689e-01,nan,nan,nan,nan
1.065836751028365059e-01,6.179599154992836407e-01,9.123585074914213333e-01,nan,nan
4.297179859740168917e-01,nan,nan,nan,nan
1.330784074798232186e-01,3.203933189628611622e-01,7.643351671575521200e-01,nan,nan
nan,nan,nan,nan,nan
5.773428732024873389e-01,9.301111149782053111e-01,nan,nan,nan
9.284732965595692000e-02,7.542084308720178321e-01,nan,nan,nan
1.208189414168439058e-01,5.294065720639611339e-01,nan,nan,nan
3.332226446118732310e-01,8.167782871058386629e-01,nan,nan,nan
3.277011408464354791e-01,9.385164740344406065e-01,nan,nan,nan
2.761047666119434973e-01,6.142543410568623852e-01,8.624806019494558607e-01,nan,nan
4.101368126400473102e-01,nan,nan,nan,nan
1.558632108254358606e-01,8.760433225401971224e-01,nan,nan,nan
5.817200567207395645e-01,7.468652793044857630e-01,nan,nan,nan
5.886639006974934141e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan
2.694971133347669467e-01,9.299587207972638270e-01,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
3.221443238294511846e-01,7.642695032426242152e-01,nan,nan,nan
2.521115073184536648e-01,8.624641366734904224e-01,nan,nan,nan
1.692010703020944418e-01,4.171170379750721580e-01,8.144487463401324234e-01,nan,nan
nan,nan,nan,nan,nan
2.777291104534422295e-01,nan,nan,nan,nan
1.477841172924473923e-01,3.870038722319562585e-01,nan,nan,nan
2.299911978146470803e-01,6.424735728212652708e-01,9.299602325790889967e-01,nan,nan
1.372165158483539538e-01,nan,nan,nan,nan
8.974284952666933268e-01,nan,nan,nan,nan
2.801847042450275049e-01,nan,nan,nan,nan
1.434699027736957011e-01,3.372736283365230792e-01,nan,nan,nan
9.486537106306953682e-01,nan,nan,nan,nan
4.687003484427054029e-02,2.154121983243476313e-01,6.528125172643020058e-01,nan,nan
3.687866876173336306e-01,nan,nan,nan,nan
5.645261347804109153e-01,9.555868735402063274e-01,nan,nan,nan
1.334733111844150222e-01,nan,nan,nan,nan
2.267742411175669992e-01,7.320654446408337845e-01,nan,nan,nan
nan,nan,nan,nan,nan
1.754849393501067001e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan
4.272679463373980080e-01,6.906684708139509965e-01,nan,nan,nan
