3.037952917428561328e-01,nan,nan,nan
1.698639380279187983e-01,nan,nan,nan
1.623711395621108278e-01,6.756916516326554323e-01,nan,nan
3.661621199857559295e-01,9.073086758496653470e-01,nan,nan
7.236562270463028912e-02,1.369711117887630059e-01,6.009244980871902841e-01,7.918987568794826348e-01
7.868594994080183591e-01,nan,nan,nan
1.816873139191255704e-01,8.741339456815298004e-01,nan,nan
8.824515480749903773e-01,nan,nan,nan
6.174826885520053876e-01,9.944431432638398682e-01,nan,nan
4.071014137197520588e-02,3.577141956431431624e-01,nan,nan
2.059273447441311577e-01,8.498952864714064415e-01,nan,nan
8.578773807434612042e-01,nan,nan,nan
1.365654288843262121e-01,8.074115729153065191e-01,nan,nan
4.728193751500898295e-02,4.956002672350638405e-01,5.705209489706623005e-01,nan
2.182643533380768663e-01,8.946653893595751805e-01,nan,nan
nan,nan,nan,nan
3.762712553041644425e-01,8.497632222006470393e-01,nan,nan
1.653636139931705384e-01,3.698300962109991041e-01,7.032076733919538913e-01,nan
5.105251980111435994e-01,nan,nan,nan
1.370352440521774018e-01,2.978453190602347034e-01,9.653152701291711768e-01,nan
1.429273864857083798e-01,7.944433619808075608e-01,nan,nan
3.704474155847034544e-02,3.806037789398691862e-01,nan,nan
3.191120965978686552e-01,5.405844717922209108e-01,nan,nan
2.764684416252939300e-02,3.694821508789715714e-01,8.295501785286516494e-01,9.214488760950583224e-01
2.533795849285770396e-01,nan,nan,nan
3.805460969734686949e-01,9.663181430321481358e-01,nan,nan
2.752602157320371279e-01,nan,nan,nan
nan,nan,nan,nan
3.511433077315854745e-01,nan,nan,nan
5.427795189872648002e-02,2.983882190589075556e-01,7.808151262578912899e-01,nan
2.391304154413882443e-01,nan,nan,nan
nan,nan,nan,nan
3.651892743274990361e-01,8.576188498734887977e-01,nan,nan
1.308371758938906837e-01,1.849973913367765899e-01,9.833147498052120516e-01,nan
2.727656375032427513e-02,5.386707910014055800e-01,9.755615669358070896e-01,nan
nan,nan,nan,nan
6.008257047449940824e-01,nan,nan,nan
8.343532031396486692e-01,nan,nan,nan
1.565055026594129595e-01,7.998355137190773512e-01,nan,nan
8.656150495364274278e-01,nan,nan,nan
7.521300252354895521e-02,3.241410669577158843e-01,nan,nan
nan,nan,nan,nan
2.671511173360184288e-01,nan,nan,nan
3.105799476873497555e-01,9.287564880164230763e-01,nan,nan
nan,nan,nan,nan
2.321533812419876164e-01,nan,nan,nan
nan,nan,nan,nan
1.130661442370933384e-01,3.837695216941652832e-01,9.601845593086645314e-01,nan
9.135180134923901463e-01,nan,nan,nan
8.488018128448544808e-02,3.848316335317874537e-01,7.330862276446236114e-01,nan
7.618166104934765981e-01,nan,nan,nan
8.476173677880025625e-01,nan,nan,nan
1.956001041241048899e-01,8.487739356991390594e-01,nan,nan
6.028475392228103275e-02,5.550767507496245923e-01,nan,nan
3.809029021962223038e-01,7.400162747666382268e-01,nan,nan
2.136156724720081057e-01,nan,nan,nan
5.874800772938349597e-02,3.586705263168040170e-01,nan,nan
8.493975385518311161e-02,8.625391846275928254e-01,nan,nan
6.408913168696545037e-01,nan,nan,nan
3.109388103324267627e-01,nan,nan,nan
3.598829968020613168e-01,nan,nan,nan
3.809029021962223038e-01,6.369910558105646992e-01,nan,nan
3.271335969947843370e-01,nan,nan,nan
2.391678012145983245e-01,7.781543045982980411e-01,nan,nan
6.966928548725431769e-01,nan,nan,nan
3.205590205513135227e-01,nan,nan,nan
7.471859281803170383e-01,nan,nan,nan
5.145989498175047583e-01,8.761901446727478060e-01,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
2.239127004939518717e-01,8.098394795396207657e-01,nan,nan
4.036149911130476609e-01,nan,nan,nan
3.355265826007612362e-01,5.270686158129698207e-01,9.758858241081110885e-01,nan
1.707779339935916463e-01,8.034582637238779634e-01,nan,nan
8.731628052742075596e-02,nan,nan,nan
3.437857986850438863e-01,nan,nan,nan
3.662291066909523773e-01,7.919724719117366973e-01,nan,nan
nan,nan,nan,nan
9.218802860462058657e-01,nan,nan,nan
2.678933092700183649e-01,9.504901336034450310e-01,nan,nan
9.305123589544319618e-01,nan,nan,nan
6.560410071330645687e-01,nan,nan,nan
nan,nan,nan,nan
1.456682807978883915e-02,2.908541794699501803e-01,nan,nan
1.622078432497752742e-01,8.155758139366598991e-01,nan,nan
nan,nan,nan,nan
2.465730572873119919e-01,nan,nan,nan
7.992850698385519648e-01,nan,nan,nan
2.539495465181704215e-01,nan,nan,nan
1.372753137272477719e-01,nan,nan,nan
1.171658455142002425e-01,6.416998653074185155e-01,nan,nan
3.358288197936037944e-01,7.081400746499545429e-01,nan,nan
nan,nan,nan,nan
4.066293187055425307e-02,6.281202292361417472e-01,nan,nan
9.213716949549261015e-01,nan,nan,nan
nan,nan,nan,nan
3.710383035689196474e-01,nan,nan,nan
6.008702266226593203e-01,9.237440326411718861e-01,nan,nan
nan,nan,nan,nan
2.623119117486673590e-01,7.300510107281784622e-01,7.720562901850722692e-01,nan
5.986062835827855172e-02,5.069428365040249407e-01,nan,nan
3.254557042163663816e-01,6.198490207893072590e-01,nan,nan
6.925759713387353855e-01,nan,nan,nan
1.128810689046676474e-01,5.823658073165792759e-01,6.914116371217113866e-01,nan
8.565942535564305405e-02,nan,nan,nan
1.579203048751418870e-01,6.392447117388213584e-01,nan,nan
2.298317006297046772e-01,9.534179382463391361e-01,nan,nan
5.389520276582804303e-01,7.692685200075237706e-01,nan,nan
8.126629117041082873e-02,7.613065180399607446e-01,nan,nan
5.894263432057723628e-01,nan,nan,nan
1.254935311305791223e-01,nan,nan,nan
6.250469778097178519e-01,9.094608322766337682e-01,nan,nan
1.914724330246013462e-02,7.476668274792438451e-01,nan,nan
1.872349215224984320e-01,6.812553664432268175e-01,nan,nan
6.414224469298105413e-01,8.472838429475750832e-01,nan,nan
2.737286965039612552e-01,7.573543395040432946e-01,nan,nan
7.637288269927283713e-01,nan,nan,nan
1.212787439507149838e-02,nan,nan,nan
9.159435661290009634e-01,nan,nan,nan
1.796785097826909539e-01,nan,nan,nan
5.294572275244404658e-01,8.606300820648304928e-01,nan,nan
1.001281644360130785e-01,nan,nan,nan
8.401862919918968720e-01,nan,nan,nan
8.834860607969408086e-02,6.126085623911651235e-01,nan,nan
2.972735595430253674e-01,nan,nan,nan
1.768948544497892794e-01,6.527435152087253112e-01,9.068678314123680417e-01,nan
1.550173005121461556e-01,8.923641346878363745e-01,nan,nan
3.660789704673521605e-01,nan,nan,nan
nan,nan,nan,nan
8.498879835489251411e-01,nan,nan,nan
9.552101384433919762e-01,nan,nan,nan
4.824827727024319501e-02,3.189881508043853620e-01,nan,nan
7.808344030075881070e-01,nan,nan,nan
