nan,nan,nan,nan
3.226175126174664065e-01,nan,nan,nan
3.457710210262424644e-01,5.040498948918863409e-01,nan,nan
4.471719853434986125e-01,nan,nan,nan
3.109749024394961592e-01,7.327236898595609338e-01,7.716712857649717927e-01,9.743021843166175255e-01
3.358332289672468635e-02,8.308476182880655259e-01,nan,nan
1.204734837629806293e-01,3.846571141280341610e-01,9.160868235814796368e-01,nan
1.915745068010729288e-02,7.633167530438811355e-01,9.748917279059110541e-01,nan
4.596866763402648881e-01,9.518784601038191573e-01,nan,nan
nan,nan,nan,nan
6.009678302516527904e-01,7.537822447421702599e-01,nan,nan
4.572493580533822100e-02,8.447826356898306965e-01,nan,nan
5.649453107323179069e-01,nan,nan,nan
4.783631207766319560e-01,6.072580973910982616e-01,nan,nan
5.976423383777139664e-01,9.226476218315204925e-01,nan,nan
9.663145616352770695e-01,nan,nan,nan
7.266354453424864190e-02,nan,nan,nan
3.513349306632672642e-01,6.538234361370167669e-01,nan,nan
nan,nan,nan,nan
1.208663351421029528e-02,5.292471341038808008e-01,nan,nan
1.273382170400688164e-02,5.288045322108940738e-01,8.592292965140272409e-01,nan
1.134202569573428479e-02,2.842937018540036553e-01,7.355822630077161195e-01,nan
6.135652695520915634e-01,9.074519873274272674e-01,nan,nan
4.698844909829478222e-01,nan,nan,nan
3.022524443620458467e-01,9.468019785880895656e-01,nan,nan
8.334884060234876157e-01,nan,nan,nan
8.853674803938555993e-01,nan,nan,nan
5.489446063056542258e-01,8.630340685934702050e-01,nan,nan
4.857030983757015807e-01,9.627112029882392008e-01,nan,nan
nan,nan,nan,nan
9.926705816936689519e-01,nan,nan,nan
4.518489397733986279e-01,7.919507374472981587e-01,9.372418589249046361e-01,nan
6.604268523017405856e-01,9.810572126340516563e-01,nan,nan
9.938266719510512048e-02,9.346279263138032034e-01,nan,nan
1.165894662221678285e-01,4.951458982046613166e-01,nan,nan
1.714004195998952013e-02,5.470041332016196689e-01,nan,nan
nan,nan,nan,nan
9.768401712453300689e-02,nan,nan,nan
5.479088564494104530e-01,7.757203937864857179e-01,nan,nan
3.486856396512407752e-01,5.674835768730980279e-01,7.229294128033150191e-01,nan
1.161022411641945140e-01,nan,nan,nan
4.271083392065168627e-01,9.136407228059248986e-01,9.592984192688004397e-01,nan
5.317870755170664987e-01,7.982773783042781401e-01,nan,nan
nan,nan,nan,nan
3.965957398634977760e-01,8.260032889150931146e-01,nan,nan
3.277697875180936027e-01,9.379139477545486159e-01,nan,nan
5.254837107933587464e-02,nan,nan,nan
