9.840695395268113099e-01,nan,nan,nan,nan
4.964584717958342441e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan
3.999418403689501966e-01,6.178039764851932514e-01,7.345869982850737889e-01,7.514849027089292033e-01,9.945199519441857428e-01
7.664087748780526281e-03,nan,nan,nan,nan
3.756221396373516375e-01,7.402450119063402889e-01,nan,nan,nan
3.406880775608101541e-01,7.002790575395629880e-01,nan,nan,nan
6.597430483932897882e-01,nan,nan,nan,nan
3.032721289621080896e-01,3.901255126699645359e-01,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
4.333751805751890340e-01,nan,nan,nan,nan
2.583795550575688216e-01,6.914403970587982284e-01,nan,nan,nan
3.813054692974828797e-01,nan,nan,nan,nan
6.578471703286770111e-01,nan,nan,nan,nan
5.456864106301321238e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan
5.836459142226959607e-01,nan,nan,nan,nan
4.898645718366412272e-01,nan,nan,nan,nan
7.233622809638023954e-01,nan,nan,nan,nan
7.025898119435314282e-01,nan,nan,nan,nan
4.204664489577002451e-01,6.671620736574590538e-01,9.927734142958730690e-01,nan,nan
7.206047966710458219e-01,nan,nan,nan,nan
6.437031989572697954e-01,nan,nan,nan,nan
9.645484253585246970e-01,nan,nan,nan,nan
4.762653392058652235e-01,nan,nan,nan,nan
7.661586545663354730e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan
4.168632314048448806e-01,nan,nan,nan,nan
9.792900543318244777e-01,nan,nan,nan,nan
4.171857485928479603e-01,6.975763484382291324e-01,nan,nan,nan
4.287294049584784994e-01,6.820307939884604487e-01,nan,nan,nan
4.366821924023258639e-01,9.976698213876784571e-01,nan,nan,nan
4.824574378468378111e-01,6.946266667154513685e-01,nan,nan,nan
5.081862545907852580e-01,6.104618140510311708e-01,nan,nan,nan
7.640848916462775753e-01,9.922716670856412957e-01,nan,nan,nan
4.379832377152912959e-01,nan,nan,nan,nan
6.329611274779048946e-01,nan,nan,nan,nan
7.722333201471117681e-01,nan,nan,nan,nan
4.209056997191722438e-01,6.190734910887543130e-01,nan,nan,nan
7.633228546634457379e-01,nan,nan,nan,nan
