3.441997874664905477e-01,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
3.239654336796131684e-01,9.031361693584308847e-01,nan,nan
3.079836895663778940e-01,9.564129833847899720e-01,nan,nan
8.104383748731341930e-01,nan,nan,nan
6.348569022026161190e-02,4.737589956960472359e-01,8.277702566472134871e-01,nan
3.093263676676258900e-01,3.687795265353585039e-01,nan,nan
6.550424491567073959e-01,nan,nan,nan
1.971617867648657041e-01,nan,nan,nan
nan,nan,nan,nan
4.370067472782198092e-01,7.187527786859495560e-01,nan,nan
3.945842744811023373e-02,4.008428449822526440e-01,9.116012562750880344e-01,nan
4.912971449494731857e-01,nan,nan,nan
1.118946087844626264e-01,nan,nan,nan
6.974556294738708528e-01,nan,nan,nan
1.577324729122077940e-01,9.767770056304755366e-01,nan,nan
9.276987727532551853e-01,nan,nan,nan
nan,nan,nan,nan
7.206186063581875023e-02,4.806022038522870243e-01,nan,nan
1.846020836468124371e-01,nan,nan,nan
nan,nan,nan,nan
7.065117692668702043e-01,nan,nan,nan
7.816239503866821703e-02,7.209331653298425291e-01,nan,nan
2.120377470765985872e-01,3.804420151382170712e-01,nan,nan
nan,nan,nan,nan
8.350600153539049497e-01,nan,nan,nan
7.992404463288949046e-02,4.719938081392746621e-01,nan,nan
7.897069373477982879e-01,nan,nan,nan
nan,nan,nan,nan
3.795666891021801659e-01,9.559358060139394597e-01,nan,nan
nan,nan,nan,nan
1.318795148984455434e-01,4.323500426047418022e-01,9.569715338943205474e-01,nan
3.349566684839574426e-01,nan,nan,nan
1.566621539883281122e-01,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
4.803723215385618528e-01,nan,nan,nan
4.412309679993418055e-01,nan,nan,nan
1.310378634457282920e-01,nan,nan,nan
1.410359537984716694e-01,nan,nan,nan
nan,nan,nan,nan
1.964302170987598795e-01,nan,nan,nan
4.198788098634985699e-01,6.984652062696106167e-01,nan,nan
nan,nan,nan,nan
3.428580258254215751e-01,5.033927142694554213e-01,nan,nan
4.239693979027128051e-02,1.914481903747810576e-01,9.466197751646111547e-01,nan
nan,nan,nan,nan
nan,nan,nan,nan
3.378834799740663142e-01,4.184491746103871646e-01,nan,nan
9.537834673141279973e-01,nan,nan,nan
nan,nan,nan,nan
4.808582585636809736e-01,nan,nan,nan
3.827967636594126755e-01,9.559715053348638580e-01,nan,nan
1.503591458250123636e-01,3.993534693132899660e-01,9.566076352641941227e-01,nan
9.927216437629768908e-01,nan,nan,nan
nan,nan,nan,nan
3.463419385391965366e-01,4.208916475524332457e-01,9.486706212278604999e-01,nan
7.325939488905076624e-01,nan,nan,nan
2.387666918302476793e-01,nan,nan,nan
1.374701138073037843e-01,3.482773958720075669e-01,nan,nan
6.370366068296317019e-01,9.562365541438279104e-01,nan,nan
7.754512074469421812e-01,nan,nan,nan
1.957776335122633077e-02,nan,nan,nan
nan,nan,nan,nan
1.528670497612301393e-01,9.759953929759933589e-01,nan,nan
3.079648488501408599e-01,8.911570544202579436e-01,nan,nan
2.147551793853578680e-02,7.754733729954564891e-01,nan,nan
4.270101275243682326e-01,4.575547648896006181e-01,nan,nan
9.718874987585160996e-01,nan,nan,nan
1.005030726991627821e-01,nan,nan,nan
7.459823877666632574e-02,nan,nan,nan
6.213981516490101747e-02,nan,nan,nan
3.249956841119479578e-01,nan,nan,nan
9.520214980244954273e-01,nan,nan,nan
1.709956977522854998e-02,nan,nan,nan
4.662521211790536801e-01,nan,nan,nan
nan,nan,nan,nan
4.666038287574973409e-01,nan,nan,nan
9.450903949431857520e-02,nan,nan,nan
4.270623657545685181e-01,nan,nan,nan
nan,nan,nan,nan
4.725646562656251048e-01,9.409929867351979338e-01,nan,nan
6.288233972709947328e-02,2.402881009794188560e-01,nan,nan
nan,nan,nan,nan
1.130550391882635120e-01,4.593024970769182813e-01,8.313282960703465285e-01,nan
nan,nan,nan,nan
nan,nan,nan,nan
2.811668925137138508e-01,nan,nan,nan
nan,nan,nan,nan
6.336358788618672022e-02,nan,nan,nan
3.964321778972822452e-01,9.642190928067253530e-01,nan,nan
3.475952724295103269e-01,nan,nan,nan
2.290782797658806325e-01,nan,nan,nan
6.984228999101869118e-01,9.267629816584348479e-01,nan,nan
nan,nan,nan,nan
4.478548864164829668e-01,9.271041179752793626e-01,nan,nan
4.457529956525686510e-01,9.537834673141279973e-01,nan,nan
9.858976599574676980e-01,nan,nan,nan
nan,nan,nan,nan
7.200317734612740050e-01,9.872889743872823587e-01,nan,nan
2.736206741481076454e-01,4.738361488552985668e-01,7.109223724127582411e-01,9.243970437978450416e-01
2.795660070853028256e-01,6.883859132824065030e-01,8.462178967196266610e-01,nan
9.217494542799329338e-01,nan,nan,nan
3.366371793828003001e-01,9.194693013546986204e-01,nan,nan
1.875652977877503569e-01,2.843408711827835056e-01,nan,nan
5.026083522344364507e-01,nan,nan,nan
1.582858443560758999e-01,nan,nan,nan
4.184799293089506156e-01,9.004487031662207208e-01,nan,nan
4.138795549669370688e-01,nan,nan,nan
3.079516134601145705e-01,nan,nan,nan
6.422910992961158860e-02,3.674499772589997493e-01,8.727807916766660012e-01,nan
