nan,nan,nan,nan
2.177933889793783884e-01,8.592710526758685630e-01,nan,nan
2.051021701097536509e-01,5.105139841327142047e-01,9.421570171335457156e-01,nan
3.851644725647737633e-02,9.197211974034810167e-01,nan,nan
3.944027065742835569e-01,nan,nan,nan
3.640244952624051011e-01,8.063087945499586295e-01,nan,nan
1.863184974277772299e-01,5.843253074585970097e-01,nan,nan
3.642458627832023121e-01,8.079558074581891791e-01,nan,nan
1.564895437349043406e-01,8.865166253439880073e-01,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
4.225721174716229322e-02,nan,nan,nan
1.465042244626253709e-02,nan,nan,nan
9.916521664731205998e-01,nan,nan,nan
1.457401979025265033e-02,nan,nan,nan
5.397538477689868275e-01,9.809095118971279392e-01,nan,nan
1.436121559480153451e-02,nan,nan,nan
5.564000254749661145e-02,6.682025416987605881e-01,nan,nan
1.136566059085758473e-01,5.875749411447467319e-01,nan,nan
6.972634095928964548e-01,nan,nan,nan
9.638564279545195346e-01,nan,nan,nan
2.641941195385353325e-01,8.920299425753039912e-01,nan,nan
nan,nan,nan,nan
3.009256139144323994e-01,nan,nan,nan
nan,nan,nan,nan
8.135387619477849608e-01,nan,nan,nan
1.300783948339497009e-02,nan,nan,nan
nan,nan,nan,nan
1.986965803268461728e-02,7.982554875160432495e-01,nan,nan
nan,nan,nan,nan
8.256046356431104849e-01,nan,nan,nan
5.495716076015934315e-02,nan,nan,nan
nan,nan,nan,nan
1.326040382862939682e-01,3.603007276750586074e-01,6.682612987146633321e-01,nan
5.390119894710392323e-01,7.864865684427299053e-01,nan,nan
nan,nan,nan,nan
7.907740141406821577e-01,nan,nan,nan
nan,nan,nan,nan
1.759712386446042609e-01,7.803504639135167009e-01,nan,nan
3.256181108325620355e-01,9.715734298475705577e-01,nan,nan
6.446981598340597586e-01,nan,nan,nan
8.621804331945332606e-03,4.599323119176799285e-02,2.727031919554268047e-01,nan
3.675961618805091979e-01,nan,nan,nan
nan,nan,nan,nan
8.336193891776323417e-01,nan,nan,nan
2.996978147060988529e-01,6.631482149989275099e-01,nan,nan
nan,nan,nan,nan
1.692138481797298699e-01,nan,nan,nan
1.753549757850660085e-01,5.875223378604779167e-01,nan,nan
