6.310973252550006185e-01,nan
nan,nan
5.470458880971844629e-01,nan
nan,nan
5.306075568289205791e-01,nan
4.568976777627742347e-01,nan
4.048804188018563788e-01,nan
nan,nan
3.385939255942483350e-01,nan
7.170674062097475154e-01,nan
8.090255199322133883e-01,nan
9.020863436413183445e-01,nan
3.135061121298403086e-01,nan
nan,nan
nan,nan
8.733124739920304913e-01,nan
nan,nan
nan,nan
6.297167992610932519e-01,nan
nan,nan
nan,nan
nan,nan
3.475986163062182999e-01,nan
6.333503128114325031e-01,nan
2.262102561293521594e-02,nan
nan,nan
nan,nan
8.693652783751929514e-01,nan
nan,nan
nan,nan
4.602612947753990102e-01,nan
6.667373496246298270e-02,nan
7.768692499130254447e-02,nan
nan,nan
nan,nan
6.219240158371115434e-01,nan
5.628559922133338778e-02,nan
nan,nan
4.267029486672674898e-01,nan
6.596867626421767383e-01,nan
nan,nan
nan,nan
8.505411307550619915e-02,nan
4.937077276102508350e-01,nan
nan,nan
nan,nan
6.977260055429179708e-01,nan
1.163724169139766368e-01,nan
nan,nan
nan,nan
4.112075419342258592e-02,nan
nan,nan
nan,nan
5.130293296031955205e-03,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1.165894662221678285e-01,nan
2.591924862103505700e-01,nan
6.021504710383729364e-01,nan
nan,nan
nan,nan
5.101681166318556837e-01,nan
3.448594443913377550e-01,nan
5.469817454703806980e-01,nan
3.449726521932945378e-01,nan
1.165894662221678285e-01,nan
nan,nan
nan,nan
7.914433075887962188e-01,nan
2.030653525288414821e-02,nan
6.403921426881289403e-01,nan
nan,nan
5.371381747927447270e-01,nan
5.954218409527852751e-01,nan
nan,nan
5.028711376911974007e-01,nan
nan,nan
nan,nan
1.108500337262794816e-01,nan
8.113804452762369834e-01,nan
7.464686653749470491e-01,nan
nan,nan
2.848090004162290648e-02,nan
6.497508235359934492e-01,nan
3.501777489405298316e-01,nan
nan,nan
4.748973375301784178e-02,nan
nan,nan
1.961337860359343988e-02,nan
nan,nan
nan,nan
nan,nan
8.455250859605115688e-01,nan
8.453107272413354911e-01,nan
nan,nan
9.670745768833018952e-01,nan
nan,nan
3.665193713017410038e-01,nan
nan,nan
nan,nan
3.401861197183166374e-01,nan
nan,nan
1.077616690464841959e-01,nan
8.406704765068682139e-01,nan
7.539167995758413454e-01,nan
nan,nan
nan,nan
nan,nan
nan,nan
4.250667659510935503e-01,nan
3.102000381860576805e-01,nan
6.190291451201675871e-02,nan
3.193039507136888888e-01,nan
nan,nan
4.972061279027838177e-02,nan
7.259531018150865433e-01,nan
8.592619389430218579e-02,nan
2.807302959155488220e-01,nan
3.197923687686783367e-01,nan
5.208718127752111071e-01,5.871867348478845283e-01
nan,nan
3.610046537544454037e-01,nan
nan,nan
8.511020424159682074e-01,nan
6.594250140202532195e-01,nan
nan,nan
7.615826430407229841e-02,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
5.826907606036240139e-01,nan
8.302916309127152950e-01,nan
6.883721220660332651e-01,nan
nan,nan
nan,nan
3.168167296154503765e-01,nan
3.449158706119094808e-01,nan
nan,nan
nan,nan
9.471875958363693004e-02,6.208777828368747809e-01
5.246498820278248931e-02,nan
nan,nan
nan,nan
8.511184651621265251e-01,nan
nan,nan
8.294682345253438782e-02,nan
3.090307741956674348e-01,nan
nan,nan
4.997212194419525799e-01,nan
nan,nan
nan,nan
nan,nan
nan,nan
1.742293455030535787e-02,nan
nan,nan
3.441109276039152620e-01,nan
5.144257199191260010e-01,nan
5.437947935478051331e-01,nan
nan,nan
3.109749024394961592e-01,nan
3.468612172356695389e-01,nan
nan,nan
nan,nan
nan,nan
8.949084613389518550e-01,nan
4.845070554097363758e-02,nan
nan,nan
1.886239967339295442e-02,nan
1.309572877116383094e-01,nan
5.762069741184120408e-01,nan
3.244494991417782442e-02,nan
3.264744973535518846e-01,nan
8.489931536693364755e-01,nan
3.741975508634277636e-01,nan
2.077845441296957349e-02,nan
nan,nan
5.076663003573559374e-01,nan
nan,nan
