1.382106602901023995e-01,nan,nan
nan,nan,nan
nan,nan,nan
2.449334357532655382e-01,nan,nan
nan,nan,nan
5.702413273759927570e-01,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
3.316039206549853957e-01,nan,nan
nan,nan,nan
nan,nan,nan
5.544180164167018532e-01,nan,nan
nan,nan,nan
5.301137080126836487e-01,nan,nan
nan,nan,nan
9.224962534924214808e-01,nan,nan
nan,nan,nan
3.583297584622892051e-01,nan,nan
nan,nan,nan
4.503756301295620545e-01,nan,nan
nan,nan,nan
9.927293317980203646e-01,nan,nan
7.526194824441213571e-01,nan,nan
nan,nan,nan
6.983780651499749137e-01,nan,nan
nan,nan,nan
nan,nan,nan
9.815006873184609071e-02,nan,nan
nan,nan,nan
6.561143309325252471e-01,nan,nan
nan,nan,nan
8.689883297344710433e-01,nan,nan
nan,nan,nan
nan,nan,nan
3.652586653773139957e-01,nan,nan
nan,nan,nan
nan,nan,nan
1.162635648321555804e-01,9.648751460471621799e-01,nan
4.114389661962626343e-01,nan,nan
7.631293403954578780e-01,nan,nan
6.719574100824213803e-01,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
2.193257742270185717e-01,8.166937587829183887e-01,nan
nan,nan,nan
3.653550250362573304e-01,9.948178748219015377e-01,nan
5.681489556003153085e-01,nan,nan
6.793128530934885445e-01,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
5.559402985525905283e-01,nan,nan
nan,nan,nan
8.900992783838106437e-01,nan,nan
7.664189119173794307e-01,nan,nan
nan,nan,nan
nan,nan,nan
3.600115335807331785e-01,nan,nan
5.801094010777230192e-01,nan,nan
4.157660144281171144e-01,nan,nan
nan,nan,nan
nan,nan,nan
3.866150156546651617e-01,8.743513428944332810e-01,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
8.749482666616187343e-01,nan,nan
nan,nan,nan
nan,nan,nan
4.290504028389159896e-01,nan,nan
2.644252167706164780e-01,nan,nan
5.648093966836962299e-01,nan,nan
nan,nan,nan
4.651014039161919800e-01,nan,nan
nan,nan,nan
nan,nan,nan
5.512345982707648195e-01,nan,nan
2.421240685821797189e-01,nan,nan
4.373708063295413395e-01,nan,nan
3.069898777333303075e-01,nan,nan
2.637457201374367455e-01,nan,nan
nan,nan,nan
4.116960512685969853e-01,nan,nan
nan,nan,nan
4.132595951888661245e-01,nan,nan
8.364431342773491762e-01,nan,nan
nan,nan,nan
3.518268289413278294e-01,nan,nan
3.975314278900938803e-01,nan,nan
5.660574876072507200e-01,nan,nan
3.503387426530279458e-01,nan,nan
3.886230398639449191e-01,nan,nan
4.298358227943243071e-01,nan,nan
nan,nan,nan
3.289650068846873276e-01,nan,nan
5.453876834674596941e-01,nan,nan
nan,nan,nan
4.159303221071373180e-01,nan,nan
8.167948181114487172e-01,nan,nan
nan,nan,nan
2.465314548721129762e-01,7.816800700914638966e-01,nan
5.660574876072507200e-01,nan,nan
5.652244136595272472e-01,nan,nan
7.653857240667549799e-01,nan,nan
nan,nan,nan
nan,nan,nan
4.373708063295413395e-01,nan,nan
nan,nan,nan
nan,nan,nan
5.719713644859641954e-01,nan,nan
8.292438156045529585e-01,nan,nan
8.064265582469326565e-01,nan,nan
3.225887219564060882e-01,nan,nan
nan,nan,nan
3.389429148224982757e-01,nan,nan
5.649733757144935753e-01,nan,nan
nan,nan,nan
6.640629839858595007e-01,nan,nan
5.308099492728182156e-01,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
5.297074495119920012e-01,nan,nan
4.110994397172232362e-01,nan,nan
nan,nan,nan
nan,nan,nan
5.661225599553775245e-01,6.753958756817109998e-01,nan
nan,nan,nan
3.161440617653582530e-01,nan,nan
8.457312917574270061e-01,nan,nan
4.108808393517860980e-01,nan,nan
nan,nan,nan
1.334918962414178845e-01,nan,nan
3.720619629415606866e-01,nan,nan
7.164139674048665141e-01,nan,nan
3.724956800012725333e-01,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
6.631172822921610477e-01,nan,nan
nan,nan,nan
nan,nan,nan
2.736263153364580925e-01,7.312921518048489666e-01,nan
nan,nan,nan
5.620139313324375996e-01,nan,nan
nan,nan,nan
4.273152881139013481e-01,nan,nan
6.034933465660254903e-01,nan,nan
2.654540993295215201e-01,nan,nan
1.156857848239518649e-01,7.505820606513066151e-01,nan
8.102959473960397174e-01,nan,nan
4.369862550439697069e-01,nan,nan
2.180929490134161375e-01,8.097397267112557140e-01,nan
nan,nan,nan
5.621332306373366672e-01,nan,nan
nan,nan,nan
8.292736404307776699e-01,nan,nan
2.736263153364580925e-01,nan,nan
4.423256712615303843e-01,nan,nan
2.984659752631084184e-01,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
8.332130645161768268e-01,nan,nan
5.561586359994493689e-01,nan,nan
nan,nan,nan
nan,nan,nan
6.076016629731536556e-01,nan,nan
nan,nan,nan
nan,nan,nan
5.649791763556271107e-01,nan,nan
nan,nan,nan
nan,nan,nan
3.573913856239605558e-01,nan,nan
nan,nan,nan
7.186546581235219167e-01,nan,nan
nan,nan,nan
nan,nan,nan
4.100838838437552702e-01,nan,nan
3.845502831945304401e-01,nan,nan
nan,nan,nan
5.545714294071341088e-01,nan,nan
5.439022920945872919e-01,nan,nan
9.781346064902569637e-01,nan,nan
3.501318750291469994e-01,nan,nan
2.632824740349006820e-01,nan,nan
3.066291205790939722e-01,nan,nan
8.749482666616187343e-01,nan,nan
4.288134967674654408e-01,nan,nan
nan,nan,nan
nan,nan,nan
3.041711276554817656e-01,nan,nan
nan,nan,nan
nan,nan,nan
7.429907796755131910e-01,nan,nan
3.916855976259241423e-01,nan,nan
nan,nan,nan
nan,nan,nan
3.066692320946943773e-01,nan,nan
3.879024129056739545e-01,nan,nan
nan,nan,nan
nan,nan,nan
5.711701365510361006e-01,nan,nan
2.481312158265416012e-01,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
3.423692533023641738e-01,nan,nan
4.233815003455243531e-01,nan,nan
3.490328425070719498e-01,nan,nan
4.453193443559975706e-01,8.199055557028995800e-01,nan
nan,nan,nan
5.679943266114584333e-01,nan,nan
nan,nan,nan
4.222227031441216916e-01,8.578089824883410319e-01,nan
nan,nan,nan
3.896927569645406431e-01,nan,nan
nan,nan,nan
5.235673640614820767e-01,nan,nan
1.537478829713914176e-02,nan,nan
5.545459263050399601e-01,5.820270141608933079e-01,nan
nan,nan,nan
nan,nan,nan
3.069666094391516609e-01,nan,nan
nan,nan,nan
8.406971733064947383e-01,8.627439806352580343e-01,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
6.564757125183851016e-01,nan,nan
1.412937749984216895e-01,2.762054808598397582e-01,nan
2.597712950163028056e-01,nan,nan
nan,nan,nan
7.453077989439284012e-01,nan,nan
nan,nan,nan
7.068474284476127245e-01,7.702226535839697963e-01,nan
4.298404074370332784e-01,nan,nan
3.851254175845401084e-01,nan,nan
5.303396372334905351e-01,nan,nan
5.936807158194921108e-01,nan,nan
nan,nan,nan
1.352611410843767847e-01,nan,nan
3.110679585039551887e-01,nan,nan
6.434660082922548652e-01,nan,nan
2.256720042753190270e-01,9.793937564265107198e-01,nan
7.527450589300772599e-01,nan,nan
3.441239061642279995e-01,nan,nan
8.577400978208290505e-01,nan,nan
nan,nan,nan
7.556159819133052569e-01,nan,nan
3.254446092834381021e-01,nan,nan
5.129730435168698977e-01,nan,nan
5.676038432254640886e-01,nan,nan
7.535818958999525030e-01,nan,nan
nan,nan,nan
3.190269804087207395e-01,7.759802746651230931e-01,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
4.229444803711727152e-01,nan,nan
5.416751088178914930e-01,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
8.749482666616187343e-01,nan,nan
6.243318951358453051e-01,nan,nan
nan,nan,nan
7.644242801231814211e-01,nan,nan
3.263543239967331422e-01,nan,nan
nan,nan,nan
2.736263153364580925e-01,nan,nan
1.761478228156207193e-01,9.350415284824133977e-01,nan
7.773687312446622699e-02,nan,nan
nan,nan,nan
4.298671101051408372e-01,nan,nan
4.421121978083699111e-01,nan,nan
nan,nan,nan
1.434024148611308669e-01,8.639276072098979187e-01,nan
9.994782380813832523e-02,nan,nan
8.803063829630602966e-01,nan,nan
nan,nan,nan
2.534960694165518391e-01,nan,nan
nan,nan,nan
nan,nan,nan
6.474071906456462244e-01,nan,nan
5.407000259730690983e-01,nan,nan
8.222033654826884641e-01,nan,nan
nan,nan,nan
1.446084552445700000e-01,nan,nan
2.192118976177966638e-01,nan,nan
5.566303612261352951e-01,nan,nan
1.760595479029598009e-01,nan,nan
5.696867170675008474e-01,nan,nan
nan,nan,nan
2.913652510571709819e-01,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
4.321861176953044059e-01,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
7.818337295680632959e-01,nan,nan
4.289135044216825232e-01,nan,nan
5.614270806332828379e-01,nan,nan
3.914657319648290335e-01,nan,nan
nan,nan,nan
9.682281138112740493e-01,nan,nan
5.461094278296884097e-01,8.529914103514528723e-01,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
5.700936328646383222e-01,nan,nan
5.821090283249086283e-01,nan,nan
4.321927728218173947e-01,nan,nan
5.619942453038880847e-01,nan,nan
nan,nan,nan
nan,nan,nan
5.784273794731118468e-01,nan,nan
nan,nan,nan
7.691357153164960492e-01,nan,nan
3.897282181077875163e-01,nan,nan
5.891089561208940895e-01,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
2.247415518591613648e-01,8.710843988026557572e-01,nan
3.423692533023641738e-01,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
1.559539505997682429e-01,nan,nan
5.692077615799119306e-01,nan,nan
6.508887091621308185e-01,nan,nan
2.694798264382443631e-01,nan,nan
nan,nan,nan
2.291126225204683231e-01,nan,nan
nan,nan,nan
4.260857329501164248e-01,nan,nan
4.175381513754372054e-01,nan,nan
nan,nan,nan
2.625625372378977418e-01,nan,nan
nan,nan,nan
3.383678461621331679e-01,nan,nan
nan,nan,nan
7.517898100055045996e-01,nan,nan
2.774187843690041344e-01,nan,nan
5.631404388459438914e-01,nan,nan
3.231654338578854868e-01,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
8.332102381414602243e-01,nan,nan
nan,nan,nan
5.559650293313609382e-01,nan,nan
3.284919999299322213e-01,nan,nan
nan,nan,nan
3.271869707017668327e-01,nan,nan
nan,nan,nan
nan,nan,nan
2.926707239604371957e-01,nan,nan
7.361778691507477879e-01,nan,nan
8.624176658147776342e-01,nan,nan
6.445262603240320409e-01,nan,nan
8.248509884308924400e-01,9.190701614987227819e-01,nan
5.793162743214885779e-02,9.300907387883877719e-01,nan
5.519114164209282247e-01,nan,nan
8.776228223316863142e-01,nan,nan
1.412285218937723019e-01,8.179856749469915922e-01,nan
4.310394804781477185e-01,nan,nan
4.310086697072543216e-01,nan,nan
nan,nan,nan
5.296779369015788275e-01,nan,nan
4.320845325296175932e-01,7.383630511845616917e-01,nan
nan,nan,nan
2.146060735308989165e-01,6.177271175306188189e-01,nan
3.109010216391521197e-01,nan,nan
nan,nan,nan
nan,nan,nan
1.583634350456858964e-01,9.070089524761852928e-01,nan
nan,nan,nan
3.764537055760857065e-01,nan,nan
5.815724279390296347e-01,nan,nan
nan,nan,nan
5.413486461057108734e-01,nan,nan
1.173548905534045061e-01,6.433098675215728202e-01,nan
1.277493929785161741e-01,8.344538265843614022e-01,nan
5.604896937396227630e-01,nan,nan
nan,nan,nan
2.736263153364580925e-01,nan,nan
5.863514660717871196e-01,nan,nan
nan,nan,nan
7.317184742795465047e-01,nan,nan
7.039434927503982475e-01,nan,nan
2.046716457529726974e-01,9.490079441177079467e-01,nan
nan,nan,nan
1.914629778927214032e-01,8.524479412177160542e-01,nan
nan,nan,nan
nan,nan,nan
5.556906737949152131e-01,nan,nan
5.588981818555880388e-01,nan,nan
nan,nan,nan
nan,nan,nan
8.184205422754834425e-01,nan,nan
1.858372762082250995e-01,6.752867316068982273e-01,nan
nan,nan,nan
nan,nan,nan
3.770674561322817087e-01,nan,nan
5.557060873965674608e-01,nan,nan
nan,nan,nan
2.980723532865857672e-01,nan,nan
1.984396045297058889e-02,nan,nan
nan,nan,nan
9.960755787059746846e-02,nan,nan
1.436282783522932205e-01,9.650488202005339522e-01,nan
nan,nan,nan
nan,nan,nan
3.720825198879007534e-01,7.787207736011081405e-01,nan
6.525005479387496754e-01,nan,nan
6.580597476553496916e-01,nan,nan
6.476595103187490210e-01,nan,nan
3.994109670766455289e-01,nan,nan
nan,nan,nan
nan,nan,nan
3.444051797457650110e-01,nan,nan
3.279422536151386791e-01,nan,nan
5.512934263026572079e-01,nan,nan
nan,nan,nan
5.682859854768378405e-01,nan,nan
4.666753331203036259e-01,nan,nan
nan,nan,nan
nan,nan,nan
3.573003336338164138e-01,nan,nan
5.531828085034835585e-01,nan,nan
5.444168894819456650e-01,nan,nan
nan,nan,nan
5.419071508956436745e-01,nan,nan
1.268395632383431670e-01,nan,nan
nan,nan,nan
2.630565448140937401e-01,nan,nan
nan,nan,nan
nan,nan,nan
1.499005625504495724e-02,4.950840634500090764e-02,8.621216852252675533e-01
8.802871406096116624e-01,nan,nan
nan,nan,nan
nan,nan,nan
5.607017375730137809e-01,nan,nan
nan,nan,nan
2.248501372319952063e-01,nan,nan
6.176410938582845012e-02,6.299792711706394543e-01,8.718815186347980140e-01
5.387478555292648519e-01,nan,nan
2.607147126048523500e-01,nan,nan
4.395049328619334839e-01,nan,nan
nan,nan,nan
nan,nan,nan
3.375859920399428837e-01,nan,nan
nan,nan,nan
3.868146037204096555e-01,nan,nan
5.432551180141260705e-01,nan,nan
6.552687190550996466e-01,nan,nan
nan,nan,nan
2.366947342108438324e-01,7.787559389609544080e-01,nan
3.206431902067036765e-01,nan,nan
2.050854467303790951e-01,9.715587663610535385e-01,nan
2.120990791572578971e-01,8.337686443369262124e-01,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
5.722494337473282844e-01,nan,nan
nan,nan,nan
nan,nan,nan
5.721871877739180823e-01,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
8.105571405711597954e-01,nan,nan
nan,nan,nan
2.575524922692900565e-01,nan,nan
5.094791842596169129e-02,nan,nan
nan,nan,nan
3.479547120119709791e-01,7.203855168540505005e-01,nan
3.928834546686140183e-01,nan,nan
2.616853422662549500e-01,6.178969629321942048e-01,nan
8.203304649902387613e-01,nan,nan
3.384088450279352789e-01,nan,nan
8.488768496280902909e-01,nan,nan
1.559556595705271220e-01,nan,nan
2.610843103962837142e-01,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
7.181104495312836677e-01,nan,nan
4.645853769090641516e-01,nan,nan
nan,nan,nan
1.479232505175963053e-01,6.771066375734114962e-01,nan
8.222587920054743593e-01,nan,nan
2.773724778344027753e-01,nan,nan
8.166687979503920447e-01,nan,nan
8.094868319037629156e-01,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
1.636418541530832438e-01,nan,nan
8.223892982147730235e-01,nan,nan
9.765429138496996009e-01,nan,nan
7.652327383190123955e-01,nan,nan
5.648992491078269618e-01,nan,nan
5.415755448387752358e-01,nan,nan
nan,nan,nan
4.106838311745910630e-01,nan,nan
4.924842916830539027e-03,nan,nan
9.381428010050457678e-01,nan,nan
4.307482324230468285e-01,nan,nan
nan,nan,nan
4.657810484410719876e-01,nan,nan
nan,nan,nan
5.824171688986646833e-01,nan,nan
8.392220521905867647e-01,nan,nan
nan,nan,nan
4.405401747639509091e-01,nan,nan
6.192543129574393790e-01,nan,nan
1.966272574723185451e-01,8.707309540713780160e-01,nan
nan,nan,nan
nan,nan,nan
5.614242378261550259e-01,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
6.888082725753148505e-01,nan,nan
3.736916144518586669e-01,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
5.709481182440812042e-01,nan,nan
7.216504017017931760e-01,nan,nan
nan,nan,nan
1.563681459550420594e-01,nan,nan
5.533978266032915094e-01,nan,nan
5.663031028566071212e-01,nan,nan
6.097702811365353082e-01,nan,nan
3.686452702870358089e-01,nan,nan
8.664332376934140711e-01,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
7.551297140027576349e-01,nan,nan
nan,nan,nan
nan,nan,nan
5.858167882780118685e-01,nan,nan
8.029263725113894301e-01,nan,nan
nan,nan,nan
2.951785235222242343e-01,9.265380350668311893e-01,nan
4.322233699713659005e-01,nan,nan
2.194872555313221452e-01,nan,nan
8.223709760763484589e-01,nan,nan
5.291571116303972477e-01,nan,nan
1.134126729581110687e-01,3.772632647434633335e-01,nan
3.669570536634236824e-01,nan,nan
2.281187902945316093e-01,5.926392624660625774e-01,nan
2.565237083048518829e-01,8.255662584231308054e-01,nan
8.788118880344145678e-01,nan,nan
1.711043543227478980e-01,nan,nan
2.655725605814523438e-01,nan,nan
6.097912488931539476e-01,nan,nan
nan,nan,nan
nan,nan,nan
8.918931882758953655e-01,nan,nan
nan,nan,nan
2.719762876363426146e-02,3.108652811449157949e-01,9.393470502556703350e-01
nan,nan,nan
nan,nan,nan
nan,nan,nan
2.689593462476967400e-01,nan,nan
nan,nan,nan
3.778437396670945164e-02,nan,nan
8.166914253805360735e-01,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
2.677604868279271355e-01,8.443770638902990955e-01,nan
2.599081934335362165e-01,nan,nan
4.288898910468698644e-01,nan,nan
3.712810783316278229e-01,nan,nan
nan,nan,nan
nan,nan,nan
3.554838291764098601e-01,5.415666713367579543e-01,nan
nan,nan,nan
nan,nan,nan
2.566345942152457593e-01,7.549379313323061336e-01,8.412296327247655858e-01
nan,nan,nan
nan,nan,nan
nan,nan,nan
6.159342428804360781e-01,nan,nan
nan,nan,nan
2.752546358214534861e-01,nan,nan
2.517792932623729718e-01,nan,nan
5.712176755164731778e-01,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
4.298010846771677662e-01,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
5.344291713946822120e-02,nan,nan
nan,nan,nan
8.200752696451858448e-01,nan,nan
3.468279744447085866e-01,nan,nan
2.643724358660247131e-01,6.983452003276886533e-01,nan
1.329412625764226363e-01,9.462846499161898794e-01,nan
5.513094150386995684e-01,nan,nan
1.454294185052809607e-01,8.768024506377765093e-01,nan
nan,nan,nan
3.894666305547999641e-01,nan,nan
1.763284971761394648e-01,nan,nan
6.490321260539461123e-01,nan,nan
nan,nan,nan
2.843912207411471438e-01,9.542913751105039921e-01,nan
nan,nan,nan
