8.540686286394225113e-02,7.110716234307705719e-01,8.397345487768864691e-01,9.732484311135339849e-01,nan,nan,nan
1.330134653286526268e-02,nan,nan,nan,nan,nan,nan
4.585642187492932655e-03,6.682016890732931369e-01,nan,nan,nan,nan,nan
7.076286661875652584e-01,9.690973869550230102e-01,nan,nan,nan,nan,nan
2.288585398707315699e-01,3.261734480418566062e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
5.678751780041015884e-01,9.698038056900664117e-01,9.870717697857855910e-01,nan,nan,nan,nan
6.767791383455995513e-01,9.658966680212289768e-01,nan,nan,nan,nan,nan
9.931524165889479838e-02,nan,nan,nan,nan,nan,nan
8.884567560596277058e-01,nan,nan,nan,nan,nan,nan
2.436146137336016870e-01,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
1.542449145153999279e-01,8.317488957202723299e-01,9.451563125683443145e-01,nan,nan,nan,nan
2.270849491512706431e-01,2.634664593081529893e-01,3.365160729909678627e-01,6.204546629011760128e-01,8.706739915349860359e-01,9.938772965188932274e-01,nan
1.092894397294256054e-01,nan,nan,nan,nan,nan,nan
1.375505820058510742e-01,2.843538185128121065e-01,8.607891893911742143e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
6.389664222004097505e-02,nan,nan,nan,nan,nan,nan
6.700300517113638721e-01,nan,nan,nan,nan,nan,nan
3.557653903901398639e-03,9.816709064394797402e-01,nan,nan,nan,nan,nan
1.171062544081663270e-01,6.367479834110223447e-01,9.649267324107628774e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
1.922183690965232061e-01,7.833438836467250255e-01,nan,nan,nan,nan,nan
2.088049556964685916e-01,3.447526945003655530e-01,nan,nan,nan,nan,nan
1.900007273265943292e-02,2.275019386108180497e-01,5.913746109340244361e-01,9.767226945396604298e-01,nan,nan,nan
2.817884538348905954e-01,nan,nan,nan,nan,nan,nan
7.619665428283781128e-02,1.156728427148454863e-01,nan,nan,nan,nan,nan
8.828224586886278535e-01,nan,nan,nan,nan,nan,nan
3.109373089701907705e-02,1.495181998837315229e-01,2.343410699085414495e-01,2.680176257702265863e-01,9.304400526077326594e-01,nan,nan
3.090525247685844690e-01,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
2.272427775394133265e-01,nan,nan,nan,nan,nan,nan
6.272570756977942086e-01,nan,nan,nan,nan,nan,nan
1.225693408782531496e-01,6.249488702749628199e-01,7.032396283116435498e-01,9.753515615761292334e-01,nan,nan,nan
2.933248471149860204e-01,3.208637600145494706e-01,nan,nan,nan,nan,nan
6.879892911724125870e-01,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
6.259239401735693376e-01,9.546009004762913142e-01,9.602577182808311740e-01,9.878237483773238958e-01,nan,nan,nan
3.371708522792272733e-01,5.951401386339353339e-01,6.172271048004963623e-01,nan,nan,nan,nan
1.222813202883119565e-01,3.025748881336851048e-01,nan,nan,nan,nan,nan
1.713986638691654407e-02,1.934167897969053529e-01,6.796890563890154446e-01,7.097249941817579399e-01,8.174815430682252915e-01,nan,nan
nan,nan,nan,nan,nan,nan,nan
2.233931735542863950e-01,6.960853406917134611e-01,8.343987444608074178e-01,nan,nan,nan,nan
8.018918795283216383e-01,nan,nan,nan,nan,nan,nan
8.744028192691279122e-02,6.346538425865068112e-01,8.716145857081731840e-01,8.863588525618539826e-01,nan,nan,nan
3.649088717607553226e-03,3.794726415100634354e-01,9.749092713826047474e-01,nan,nan,nan,nan
1.778981165948274046e-01,6.004776852716215974e-01,nan,nan,nan,nan,nan
2.464237180831704010e-01,nan,nan,nan,nan,nan,nan
7.865993374284563355e-01,nan,nan,nan,nan,nan,nan
2.651148067605933398e-02,2.716802452832944303e-01,nan,nan,nan,nan,nan
4.230786882112518021e-02,8.916436847032540580e-01,nan,nan,nan,nan,nan
7.435652170625035862e-02,5.582530586455813904e-01,5.841930207638026396e-01,nan,nan,nan,nan
2.887690468188506415e-02,2.389077504470537572e-01,2.905662886273626677e-01,nan,nan,nan,nan
9.227946712539398799e-01,nan,nan,nan,nan,nan,nan
2.533830695717914638e-01,3.401374884515587227e-01,7.673091681481960524e-01,9.961690425631374302e-01,nan,nan,nan
7.120976284333836448e-01,9.926897004548793646e-01,nan,nan,nan,nan,nan
6.948615080453367510e-01,nan,nan,nan,nan,nan,nan
2.591269663860194111e-02,5.760561378987497649e-01,8.935013517079311018e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
8.000482067025109778e-01,nan,nan,nan,nan,nan,nan
2.866808558372704180e-02,2.728283240104298901e-01,8.351675346023217372e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
3.000392541351037390e-01,9.060217303833677516e-01,nan,nan,nan,nan,nan
9.337151353105495044e-01,nan,nan,nan,nan,nan,nan
3.533450276476782226e-01,nan,nan,nan,nan,nan,nan
7.672693727812738285e-01,nan,nan,nan,nan,nan,nan
6.795068911043805615e-01,nan,nan,nan,nan,nan,nan
5.918673357774768551e-01,8.176423927161762251e-01,nan,nan,nan,nan,nan
4.709091233964802364e-02,3.133879955227524272e-01,5.976043559819571582e-01,8.261211227876315011e-01,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
1.202665848442783236e-01,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
9.456797504639579133e-01,9.825656071201195330e-01,nan,nan,nan,nan,nan
7.652615695529965678e-02,6.270503881633046062e-01,6.619325749711719720e-01,7.015086688655506331e-01,nan,nan,nan
3.012475912403780182e-02,8.650847535664024646e-01,nan,nan,nan,nan,nan
3.249828121826981997e-01,9.703473358901716361e-01,nan,nan,nan,nan,nan
7.783519098180267104e-01,9.559784095954914074e-01,nan,nan,nan,nan,nan
3.989821950301424697e-02,7.882873134297926354e-01,nan,nan,nan,nan,nan
1.118618107644484133e-01,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
2.275353763574075316e-01,2.793133747798279831e-01,nan,nan,nan,nan,nan
5.527182404242189095e-01,nan,nan,nan,nan,nan,nan
8.505849121918100664e-02,2.663381018822189028e-01,6.148216259330410161e-01,8.918917060375742834e-01,nan,nan,nan
7.208485499176251476e-01,nan,nan,nan,nan,nan,nan
2.176668297034842769e-01,6.253722914961878931e-01,nan,nan,nan,nan,nan
8.703256754962335195e-01,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
4.068139306545619921e-02,1.117866129052945828e-01,5.969373433717748423e-01,6.880867685057352467e-01,8.452860858715436354e-01,nan,nan
6.191730556117175377e-01,nan,nan,nan,nan,nan,nan
4.497454764697242369e-02,5.530182348413756888e-01,7.412440925103079836e-01,nan,nan,nan,nan
1.406980489186076821e-01,7.867655623239189211e-01,8.394760920482591260e-01,8.774167390842253500e-01,nan,nan,nan
9.457838078416482830e-01,nan,nan,nan,nan,nan,nan
1.165907125657939525e-01,2.576156321391164239e-01,nan,nan,nan,nan,nan
7.437485871439944995e-01,8.875861513161088512e-01,9.692192011848379529e-01,nan,nan,nan,nan
8.464769256194007996e-01,nan,nan,nan,nan,nan,nan
2.816666766757482121e-02,5.468802767785377328e-02,1.291185609817381563e-01,nan,nan,nan,nan
1.500326110705928542e-02,9.401780363531324625e-01,nan,nan,nan,nan,nan
8.550526696407725336e-01,9.069581726412356826e-01,nan,nan,nan,nan,nan
5.499081351664928397e-01,9.061325531587882676e-01,nan,nan,nan,nan,nan
2.897779622414440870e-01,8.442165042934139940e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
9.734605124308715052e-01,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
6.079880923068641252e-01,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
1.178463703845066511e-02,6.538722986508276325e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
5.970146913299333447e-01,7.912447004693369257e-01,9.043243013605455349e-01,nan,nan,nan,nan
1.228566200547444726e-01,2.377908296201494132e-01,nan,nan,nan,nan,nan
5.528835941588778891e-01,nan,nan,nan,nan,nan,nan
1.288753588348420520e-01,8.550351908186916150e-01,nan,nan,nan,nan,nan
7.700407577215800936e-01,nan,nan,nan,nan,nan,nan
1.177142134370659683e-02,5.620229050788377867e-02,8.782570385529803181e-01,nan,nan,nan,nan
3.105996322144440325e-01,nan,nan,nan,nan,nan,nan
6.851960159999987976e-01,nan,nan,nan,nan,nan,nan
8.610240135660867100e-01,8.828224586886278535e-01,nan,nan,nan,nan,nan
6.486199960245409880e-03,7.347094041104405837e-02,9.286550070504711041e-01,nan,nan,nan,nan
6.577834770229669115e-01,7.777390018543490768e-01,8.804950321221083342e-01,nan,nan,nan,nan
2.688030050376819524e-01,7.616394682849645381e-01,nan,nan,nan,nan,nan
1.307071319747821481e-01,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
2.143934151809297195e-02,2.597592252407388003e-01,6.519204906733523375e-01,nan,nan,nan,nan
8.857718755335859395e-01,9.223424275848508547e-01,nan,nan,nan,nan,nan
1.278969340403748323e-01,2.239603363081064946e-01,3.434376123936451197e-01,8.661943900061618296e-01,9.610909928571486072e-01,nan,nan
1.689991163093090831e-01,1.983819986000631141e-01,3.049303586639462438e-01,6.934128232349484611e-01,7.784992657411898831e-01,8.989812311926576038e-01,9.356761738854757482e-01
3.275299566250889360e-01,9.642554196025712177e-01,9.924189733336564734e-01,nan,nan,nan,nan
5.537958478029435527e-01,nan,nan,nan,nan,nan,nan
2.933023452167822231e-01,nan,nan,nan,nan,nan,nan
1.219649220985766919e-02,3.180477419845606502e-01,nan,nan,nan,nan,nan
2.400607781089671433e-01,3.068810730565829648e-01,6.664285061312297254e-01,8.676356236113789144e-01,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
9.452717135718178287e-01,nan,nan,nan,nan,nan,nan
1.731467870366230621e-01,9.940060800351370185e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
1.711384277482583954e-02,2.322069668990775215e-01,8.394500313654958967e-01,9.154654842011836768e-01,nan,nan,nan
6.116867074429235274e-01,8.642286249204925719e-01,9.694495954143873551e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
1.280160050404251793e-01,2.187372083010725721e-01,3.069180695877318232e-01,nan,nan,nan,nan
7.571859645095760927e-01,nan,nan,nan,nan,nan,nan
8.638089663725256884e-01,nan,nan,nan,nan,nan,nan
9.665160077465841937e-01,nan,nan,nan,nan,nan,nan
1.227837205772852602e-01,6.597060177045083185e-01,7.038095157598920348e-01,7.291056529735757685e-01,nan,nan,nan
7.617683074072170157e-01,nan,nan,nan,nan,nan,nan
2.706948697377346141e-02,5.991099998806324045e-01,nan,nan,nan,nan,nan
9.539451202798746587e-01,nan,nan,nan,nan,nan,nan
2.935279944002524774e-02,6.024968506610182267e-02,2.238438417197944896e-01,2.881873894320854390e-01,nan,nan,nan
2.326217691889477801e-01,7.093349180304410195e-01,8.532611181804883316e-01,nan,nan,nan,nan
1.863609433477827343e-02,2.975924229324814624e-02,2.717524218826400384e-01,8.637479295102644672e-01,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
3.210490577710101157e-01,9.741774777722393974e-01,9.917304411980913947e-01,nan,nan,nan,nan
2.011663212050696925e-01,8.878460908716360178e-01,nan,nan,nan,nan,nan
1.307047965224150399e-01,9.542399433382183771e-01,nan,nan,nan,nan,nan
1.056440766144036841e-01,9.323344566488511731e-01,9.726834369940547953e-01,nan,nan,nan,nan
9.546914085231851255e-01,9.925856616125252607e-01,nan,nan,nan,nan,nan
2.956409671263948713e-01,5.702747811699666602e-01,6.913721383201690829e-01,8.635335498112323149e-01,nan,nan,nan
3.502257344460169702e-02,2.407035094286660293e-01,8.120521167687629882e-01,9.440318849302600235e-01,nan,nan,nan
2.725593392108142943e-02,nan,nan,nan,nan,nan,nan
1.326011467738394400e-01,7.613951169472211733e-01,nan,nan,nan,nan,nan
2.834386548209556766e-02,3.611427694654208431e-01,nan,nan,nan,nan,nan
5.191160112608839833e-02,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
7.378659718732943906e-02,1.816854418501646362e-01,2.656449173772558181e-01,7.767363328400709310e-01,nan,nan,nan
9.268112971539879674e-02,3.083310182698360546e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
2.707345353573030466e-02,2.307703856632584427e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
6.409394531378878046e-01,nan,nan,nan,nan,nan,nan
