8.276855160502014641e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.825265144717587329e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.034500036871537576e-01,7.993157452547610120e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.465926649937360604e-02,2.274859408614640366e-01,3.853332696784247391e-01,7.494233760432194025e-01,8.957630767145371431e-01,nan,nan,nan,nan,nan,nan,nan
3.853229967992095051e-01,8.770410740401783922e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.175161968351859265e-01,4.808491365879462576e-01,8.914562893251996023e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.917351702889577347e-01,8.205863171216499774e-01,8.493135073868821605e-01,8.750646956947257804e-01,8.975758136354781147e-01,nan,nan,nan,nan,nan,nan,nan
1.641528306044843233e-01,3.473290727170657011e-01,8.205225485436168364e-01,9.243247926348996391e-01,nan,nan,nan,nan,nan,nan,nan,nan
2.352437762762986662e-01,2.471402819202014600e-01,2.743548226905309639e-01,7.499064997487193684e-01,nan,nan,nan,nan,nan,nan,nan,nan
1.310493511675063227e-01,9.538609827948454356e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.439790058154726077e-02,1.846557924759045510e-01,1.992972881730174506e-01,8.823860616210773555e-01,9.116012562750880344e-01,9.306553372296388904e-01,nan,nan,nan,nan,nan,nan
1.317238232331606751e-01,2.235119350822235007e-01,4.249615619550525247e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.154376864623485988e-01,3.619774738350618470e-01,7.045835583633811572e-01,7.163305318069226324e-01,7.457711543519283115e-01,8.104765038791840182e-01,9.931900188535039975e-01,nan,nan,nan,nan,nan
2.937007642425371046e-02,2.024787903407654632e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.340074075558092270e-01,2.035709124916932344e-01,2.872770604049560417e-01,8.580656168437708065e-01,9.878855047116709143e-01,nan,nan,nan,nan,nan,nan,nan
7.470580562604246799e-02,1.796710163713888808e-01,8.500110614612296223e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.295830361942094167e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.588580138901262068e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.236988077066202008e-01,1.684024351412606035e-01,2.882772594686320855e-01,3.197099467472696577e-01,nan,nan,nan,nan,nan,nan,nan,nan
7.620080793424334198e-01,7.843823676471652906e-01,8.509685918440158536e-01,9.835587257026158214e-01,nan,nan,nan,nan,nan,nan,nan,nan
6.288233972709947328e-02,1.444797553946469137e-01,1.581768921599175926e-01,3.021771470637255042e-01,8.899714746441043101e-01,9.952596203808807829e-01,nan,nan,nan,nan,nan,nan
2.065540756262939648e-01,4.284078784884630120e-01,7.973362125812505363e-01,8.984347073273761808e-01,9.382305413125329174e-01,nan,nan,nan,nan,nan,nan,nan
1.457460262926031369e-01,4.397025468641503343e-01,8.785143583734408290e-01,9.219139055994863829e-01,nan,nan,nan,nan,nan,nan,nan,nan
2.204927742443146266e-01,3.829223187039291765e-01,9.165784236288156972e-01,9.333130078095194238e-01,nan,nan,nan,nan,nan,nan,nan,nan
1.537770520928753437e-01,3.354166888677368452e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.539376883805209983e-02,2.493812401880149965e-01,7.471313943877683217e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.803331908202232367e-03,1.283206868932980360e-01,3.004452717688064767e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.863001564802471977e-02,1.001731683477672247e-01,1.647756185786512506e-01,1.758417047352857920e-01,3.024798559921363372e-01,3.381916450374959915e-01,nan,nan,nan,nan,nan,nan
2.451647347828181112e-01,2.877913437565404187e-01,6.656633061705903298e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.075287629961512836e-01,4.017700469270237273e-01,7.484992431743963115e-01,9.654897968143844045e-01,nan,nan,nan,nan,nan,nan,nan,nan
9.830009424620723968e-02,3.412193737124267212e-01,7.650541798469979726e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.969119128314228764e-02,2.480174621896236997e-01,2.861099803366008998e-01,4.283984581303444950e-01,9.467468860601291336e-01,nan,nan,nan,nan,nan,nan,nan
6.809531867877984812e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.489191950666308689e-02,2.728091166901038811e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.575001396003295751e-01,4.086976333588094867e-01,7.497277260747413630e-01,7.651455061694819593e-01,7.841396548909348452e-01,nan,nan,nan,nan,nan,nan,nan
1.419722990320049227e-01,2.024787903407654632e-01,3.507772008578067258e-01,4.439765335042922256e-01,8.578469664954946339e-01,9.015734129360698512e-01,nan,nan,nan,nan,nan,nan
2.601566166506747921e-02,6.014112207974225965e-02,1.956058718243056105e-01,7.497765542205547806e-01,7.798283278267574836e-01,9.141396804665676834e-01,9.399122457409111453e-01,9.848888078046600381e-01,nan,nan,nan,nan
4.414768350836301702e-01,9.458261845887203645e-01,9.954001584836718042e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.922275225353295425e-02,2.511729411508949461e-01,7.483888203793462868e-01,8.963475012393524732e-01,nan,nan,nan,nan,nan,nan,nan,nan
1.273751557449478433e-01,2.498620620865538988e-01,7.450101940210137608e-01,9.890154148602099404e-01,nan,nan,nan,nan,nan,nan,nan,nan
6.453000725069192589e-02,4.135826218689563905e-01,9.396173586935625544e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.945847859937603785e-02,1.598811883973583758e-01,2.372190250312981585e-01,2.595018378223541977e-01,3.240346157666104121e-01,3.644732932847339346e-01,3.948845750374149755e-01,3.985679350617630234e-01,4.914880244230243611e-01,7.135877583085640241e-01,9.951840870117131255e-01,nan
1.003030712498769045e-01,4.335210016440869119e-01,7.150408378918345909e-01,7.875695817062612347e-01,9.435814965411086774e-01,9.654914592305229304e-01,nan,nan,nan,nan,nan,nan
