3.642690126949308382e-01,4.479863283704929589e-01,6.268503307173247663e-01,8.915658903583610906e-01,9.066898695381924167e-01,nan,nan
6.166023120941901414e-01,nan,nan,nan,nan,nan,nan
3.729173858825068910e-01,4.900047113121424047e-01,6.445333551860161769e-01,nan,nan,nan,nan
2.722493814385062993e-02,4.283038479948621524e-01,6.423087990695319771e-01,nan,nan,nan,nan
4.306476396950323915e-01,5.065093427751845567e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
7.582812771723690393e-02,4.026009391631642509e-01,4.382064277880034497e-01,7.153499564381189391e-01,7.402450119063402889e-01,nan,nan
4.384696231208558559e-01,5.468591001286194908e-01,9.931568675391669876e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
5.892131021827430315e-01,6.759197012911879465e-01,6.923338030297030432e-01,nan,nan,nan,nan
4.457811157523550172e-01,7.277655230094545180e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
7.367848393892383330e-01,nan,nan,nan,nan,nan,nan
1.012068513541202266e-02,3.800847573448258854e-01,9.614616173338407235e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
7.047305910727414968e-01,nan,nan,nan,nan,nan,nan
4.765682707655010675e-01,5.320948992566931768e-01,7.124061934491884296e-01,nan,nan,nan,nan
4.227399691451024233e-01,6.591340106804091103e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
4.680577502698942682e-01,nan,nan,nan,nan,nan,nan
3.677214639546956820e-01,6.491229566378492466e-01,6.657975633756497702e-01,nan,nan,nan,nan
4.823136664210213032e-01,6.202363070630511066e-01,7.726894662033840788e-01,8.567360518042023143e-01,9.340587405278736322e-01,nan,nan
3.955183670148747499e-01,5.029743789849221436e-01,6.396241152030965882e-01,7.062164084950833809e-01,7.722726528238602617e-01,9.115288111050082742e-01,9.360988473750092576e-01
7.724598731367826598e-02,nan,nan,nan,nan,nan,nan
3.833300260166017798e-02,nan,nan,nan,nan,nan,nan
4.570810009934864193e-01,5.508681275967099999e-01,7.341161361041904643e-01,9.980561801912246622e-01,nan,nan,nan
3.886028376777557192e-01,nan,nan,nan,nan,nan,nan
9.164110132355803018e-03,5.084967190844085216e-01,5.448016675333128278e-01,6.847168768283506957e-01,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
1.058145856541944235e-02,5.098398950210319969e-01,nan,nan,nan,nan,nan
7.081777961820507894e-01,nan,nan,nan,nan,nan,nan
6.791841251379603095e-02,4.323370884650549750e-01,nan,nan,nan,nan,nan
3.841145003813817294e-01,nan,nan,nan,nan,nan,nan
3.251622163527513876e-01,4.976305963242725894e-01,6.657562936587331226e-01,nan,nan,nan,nan
4.505527720766620559e-01,5.084740126691036366e-01,5.495249247567508544e-01,nan,nan,nan,nan
3.316356431748174738e-01,nan,nan,nan,nan,nan,nan
4.646207146214679229e-01,nan,nan,nan,nan,nan,nan
7.489262609701041740e-01,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
4.610943060919482916e-01,5.630119435744503908e-01,nan,nan,nan,nan,nan
4.003374270166309978e-01,5.198872147600739346e-01,5.353369395281887266e-01,6.315329370005665632e-01,7.681581911832818799e-01,nan,nan
nan,nan,nan,nan,nan,nan,nan
5.515395003383364303e-01,7.368160741619503851e-01,nan,nan,nan,nan,nan
3.449071931771419131e-01,4.372424812709738706e-01,5.021630550911442281e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
4.606329945952274824e-02,nan,nan,nan,nan,nan,nan
6.383937449529342167e-01,nan,nan,nan,nan,nan,nan
3.040255568775256934e-01,4.346260242637955962e-01,nan,nan,nan,nan,nan
6.125179283828900006e-02,7.264330007937560563e-01,nan,nan,nan,nan,nan
9.955769032926239381e-01,nan,nan,nan,nan,nan,nan
4.417141654025686370e-01,nan,nan,nan,nan,nan,nan
7.277590393055581863e-01,nan,nan,nan,nan,nan,nan
3.947184770387562880e-02,nan,nan,nan,nan,nan,nan
6.996445154644678199e-01,7.145973625261070605e-01,nan,nan,nan,nan,nan
5.006992445973798000e-01,6.726198457513391515e-01,7.095172863616876491e-01,nan,nan,nan,nan
3.358392893731393936e-01,4.338589832605293517e-01,nan,nan,nan,nan,nan
3.273816070287869917e-01,3.813839463276301189e-01,nan,nan,nan,nan,nan
7.423616856467906144e-01,nan,nan,nan,nan,nan,nan
4.741465131985612702e-01,6.673600822079848172e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
3.349519904594315256e-01,3.924963960291537601e-01,5.504371899659598055e-01,6.472719802404685030e-01,nan,nan,nan
6.690172469752041495e-01,8.286669138903859366e-01,9.334239832260931014e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
4.980041491400402642e-02,6.129924494174244787e-01,9.714613181687481447e-01,nan,nan,nan,nan
6.429934889623146743e-01,nan,nan,nan,nan,nan,nan
4.174503698024907838e-01,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
5.254901841565611242e-01,6.013267595211981842e-01,6.730605223896016787e-01,nan,nan,nan,nan
4.173960519677745729e-01,nan,nan,nan,nan,nan,nan
4.065677014909183096e-01,8.770567600119150153e-01,9.445699544838606077e-01,nan,nan,nan,nan
4.301582411158728914e-02,5.292762098752891164e-01,nan,nan,nan,nan,nan
5.219295814874058692e-01,nan,nan,nan,nan,nan,nan
1.653616217244650854e-02,3.147460787850195341e-01,3.630036412050628436e-01,4.708268299003242618e-01,5.817437945842078850e-01,6.739984802843747014e-01,nan
3.846989753487963792e-01,4.680789231950659990e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
4.009048990759027375e-02,7.479092341717991088e-02,nan,nan,nan,nan,nan
3.110617476751213750e-02,3.967747796939649074e-01,6.618547181133056512e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
9.860431951348438417e-01,nan,nan,nan,nan,nan,nan
4.323328377380192267e-01,7.367286114176896383e-01,nan,nan,nan,nan,nan
4.183749298361005842e-01,nan,nan,nan,nan,nan,nan
4.552129678812913416e-01,nan,nan,nan,nan,nan,nan
3.685761560255723657e-01,5.476766655962725938e-01,6.672029129210049758e-01,nan,nan,nan,nan
7.325778302739578002e-03,3.357720041306305747e-01,3.551736943918813449e-01,3.699179867954124346e-01,7.634363329332987114e-01,nan,nan
4.680881510392005396e-01,5.482112617793565290e-01,nan,nan,nan,nan,nan
6.823437604923009436e-01,7.624779554067526721e-01,8.854787147264986391e-01,9.428491095211121165e-01,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
5.345621503642496997e-01,8.032691964985201327e-01,8.229180477045644482e-01,nan,nan,nan,nan
2.080634031987850865e-02,3.281772193745340349e-01,nan,nan,nan,nan,nan
4.305612530841983893e-02,9.729125648047549646e-01,nan,nan,nan,nan,nan
3.968398319596131429e-01,4.940968700874509567e-01,6.551539042981630034e-01,7.155953148594226265e-01,7.418210362131811841e-01,8.958622454513992528e-01,9.498438153751057600e-01
4.779090254019143225e-01,nan,nan,nan,nan,nan,nan
6.319472483698730658e-02,5.466766955127818628e-01,6.337429922191248899e-01,7.459404480675226878e-01,nan,nan,nan
3.956439517857788801e-01,4.681146239214991067e-01,nan,nan,nan,nan,nan
6.745952500761902559e-01,8.265343133752193205e-01,9.103113275526315551e-01,nan,nan,nan,nan
3.630056858585736790e-01,4.012177041597292382e-01,5.536320417866914534e-01,nan,nan,nan,nan
8.412032764388764627e-02,5.465948286623403263e-01,5.902242371505365126e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
2.646225548096277011e-02,5.074953500274629326e-01,9.927403231929998739e-01,nan,nan,nan,nan
8.534725426708426876e-02,nan,nan,nan,nan,nan,nan
7.951765117091925961e-02,5.765228525542241966e-01,nan,nan,nan,nan,nan
3.932242119690142479e-01,4.680789231950659990e-01,4.951831191684329947e-01,5.267218188634997800e-01,5.547719092156623288e-01,6.726198457513391515e-01,9.908379614244907652e-01
4.575839857571589175e-01,5.814298326569475872e-01,6.047010834941793922e-01,nan,nan,nan,nan
4.283808184382119078e-01,nan,nan,nan,nan,nan,nan
4.372446066344917170e-01,4.900340897546932584e-01,5.773575823500344262e-01,7.370994469965547191e-01,9.931160551789567359e-01,nan,nan
5.235042875307989174e-01,7.726894662033840788e-01,nan,nan,nan,nan,nan
6.164226785219264343e-02,3.685761560255723657e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
6.065952666486450484e-01,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
4.208803567769717757e-01,4.427952490431021904e-01,5.550606896207361807e-01,nan,nan,nan,nan
7.017423030632784220e-02,5.353860112124494419e-01,6.901752946022869928e-01,nan,nan,nan,nan
1.655526354077168152e-02,6.645600906448708711e-01,nan,nan,nan,nan,nan
